Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Aarts, Jake",25y 244d,7 (5-0-2 71.43%),10 (1.43),←,
7,"Baker, Liam",22y 194d,32 (24-1-7 76.56%),9 (0.28),←,
21,"Balta, Noah",20y 290d,20 (13-0-7 65.00%),6 (0.30),←,
29,"Bolton, Shai",21y 244d,38 (27-1-10 72.37%),29 (0.76),←,
35,"Broad, Nathan",27y 115d,65 (50-1-14 77.69%),1 (0.02),←,
22,"Caddy, Josh",27y 315d,164 (103-1-60 63.11%),160 (0.98),69 (51-0-18 73.91%),84 (1.22)
11,"Castagna, Jason",24y 27d,87 (60-1-26 69.54%),92 (1.06),←,
41,"Chol, Mabior",23y 192d,17 (13-0-4 76.47%),14 (0.82),←,
43,"Eggmolesse-Smith, Derek",22y 96d,8 (6-0-2 75.00%),,←,
2,"Grimes, Dylan",29y 23d,162 (104-1-57 64.51%),3 (0.02),←,
23,"Lambert, Kane",28y 256d,106 (72-1-33 68.40%),66 (0.62),←,
19,"Lynch, Tom",27y 282d,167 (62-2-103 37.72%),334 (2.00),36 (25-1-10 70.83%),80 (2.22)
4,"Martin, Dustin",29y 43d,234 (132-3-99 57.05%),261 (1.12),←,
33,"McIntosh, Kamdyn",26y 127d,98 (65-0-33 66.33%),26 (0.27),←,
50,"Pickett, Marlion",28y 215d,10 (6-1-3 65.00%),4 (0.40),←,
8,"Riewoldt, Jack",31y 282d,273 (142-5-126 52.93%),647 (2.37),←,
17,"Rioli, Daniel",23y 114d,85 (55-1-29 65.29%),73 (0.86),←,
5,"Ross, Jack",19y 340d,12 (8-0-4 66.67%),1 (0.08),←,
15,"Short, Jayden",24y 197d,82 (54-1-27 66.46%),20 (0.24),←,
20,"Soldo, Ivan",24y 116d,31 (22-1-8 72.58%),7 (0.23),←,
44,"Stack, Sydney",20y 102d,24 (15-1-8 64.58%),12 (0.50),←,
1,"Vlastuin, Nick",26y 111d,151 (96-1-54 63.91%),26 (0.17),←,
Totals,Totals,25y 95d,1873 (1134-23-716 60.54%),1801 (0.96),,
C,"Hardwick, Damien",47y 356d,242 (136-3-103 56.82%),,←,
