Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",3,2,4,7,1,1.0,,2.0,,1.0,,2.0,,1.0,,4.0,2.0,,1.0,,1.0,,78.0
3,"Coniglio, Stephen",10,2,6,16,,,,6.0,,1.0,6.0,1.0,,,,7.0,9.0,,,1.0,1.0,,83.0
1,"Davis, Phil",5,8,6,11,,,,2.0,2.0,1.0,,,,,,3.0,9.0,2.0,,10.0,1.0,,94.0
4,"Greene, Toby",11,5,9,20,,2.0,,3.0,1.0,7.0,,2.0,1.0,1.0,,12.0,8.0,2.0,,,,1.0,85.0
32,"Griffen, Ryan",7,1,9,16,,2.0,3.0,3.0,,4.0,2.0,4.0,,2.0,,5.0,12.0,,,,1.0,,73.0
19,"Haynes, Nick",9,4,6,15,,,,1.0,5.0,,,2.0,1.0,1.0,,5.0,10.0,1.0,,4.0,,,79.0
2,"Hopper, Jacob",6,5,14,20,1,,,1.0,,1.0,3.0,2.0,,1.0,,11.0,8.0,,2.0,,,,57.0
17,"Johnson, Steve",10,5,6,16,4,,,3.0,,2.0,2.0,,1.0,,2.0,6.0,11.0,,2.0,2.0,,,88.0
22,"Kelly, Josh",10,5,10,20,,1.0,,1.0,,3.0,1.0,2.0,,1.0,,6.0,14.0,,1.0,2.0,,,81.0
37,"Lobb, Rory",6,3,3,9,,,5.0,,1.0,1.0,,1.0,,,,1.0,8.0,1.0,,5.0,,1.0,86.0
41,"Mumford, Shane",3,1,9,12,,,31.0,4.0,1.0,1.0,5.0,5.0,,4.0,,9.0,5.0,,,5.0,,,88.0
24,"Patfull, Joel",7,4,1,8,,,,4.0,2.0,1.0,,,1.0,,,2.0,6.0,1.0,,1.0,,,88.0
12,"Patton, Jonathon",13,9,4,17,5,2.0,,1.0,,5.0,,4.0,2.0,2.0,3.0,9.0,8.0,2.0,4.0,2.0,,,85.0
9,"Scully, Tom",13,7,16,29,,,,5.0,1.0,4.0,6.0,4.0,,,1.0,11.0,18.0,,,,,2.0,90.0
23,"Shaw, Heath",22,5,3,25,,,,3.0,8.0,2.0,1.0,2.0,,,,3.0,18.0,1.0,,3.0,5.0,,96.0
5,"Shiel, Dylan",17,7,12,29,,1.0,,3.0,3.0,5.0,7.0,2.0,1.0,,,9.0,20.0,,,,,,73.0
10,"Smith, Devon",13,7,10,23,2,1.0,,2.0,,5.0,1.0,,,,,7.0,16.0,,,1.0,3.0,1.0,73.0
20,"Tomlinson, Adam",4,,6,10,,,,1.0,2.0,,,,2.0,,,9.0,3.0,,,2.0,,,92.0
8,"Ward, Callan",10,5,11,21,1,1.0,5.0,6.0,2.0,5.0,7.0,1.0,1.0,,,10.0,12.0,1.0,,1.0,,,79.0
6,"Whitfield, Lachie",11,4,9,20,,,,1.0,3.0,3.0,3.0,4.0,,2.0,,4.0,16.0,,,2.0,1.0,2.0,81.0
29,"Williams, Zac",12,2,3,15,,,,,3.0,1.0,2.0,3.0,,2.0,,5.0,10.0,,,2.0,,1.0,74.0
16,"Wilson, Nathan",12,4,,12,,1.0,,,3.0,3.0,,3.0,,1.0,,,9.0,,,1.0,1.0,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,95,157,371,14,16.0,44.0,52.0,37.0,56.0,46.0,44.0,10.0,18.0,6.0,138.0,232.0,11.0,10.0,44.0,14.0,8.0,
Opposition,Opposition,194,99,182,376,9,9.0,35.0,49.0,37.0,46.0,34.0,34.0,18.0,10.0,,129.0,250.0,12.0,14.0,40.0,18.0,5.0,
