Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",29y 262d,140 (92-1-47 66.07%),21 (0.15),←,
46,"Blicavs, Mark",34y 71d,282 (186-3-93 66.49%),75 (0.27),←,
5,"Cameron, Jeremy",32y 67d,267 (141-3-123 53.37%),686 (2.57),96 (64-0-32 66.67%),259 (2.70)
40,"Clohesy, Ted",20y 274d,12 (7-0-5 58.33%),2 (0.17),←,
45,"Close, Brad",26y 312d,114 (77-1-36 67.98%),99 (0.87),←,
35,"Dangerfield, Patrick",35y 63d,348 (209-2-137 60.34%),352 (1.01),194 (128-2-64 66.49%),189 (0.97)
16,"De Koning, Sam",24y 101d,75 (51-1-23 68.67%),6 (0.08),←,
28,"Dempsey, Oliver",22y 151d,45 (28-0-17 62.22%),44 (0.98),←,
22,"Duncan, Mitch",33y 362d,302 (214-2-86 71.19%),185 (0.61),←,
39,"Guthrie, Zach",26y 342d,115 (73-2-40 64.35%),15 (0.13),←,
38,"Henry, Jack",26y 282d,151 (101-1-49 67.22%),24 (0.16),←,
9,"Holmes, Max",22y 282d,89 (57-1-31 64.61%),40 (0.45),←,
17,"Humphries, Lawson",22y 134d,23 (17-0-6 73.91%),3 (0.13),←,
7,"Mannagh, Shaun",27y 305d,22 (17-0-5 77.27%),27 (1.23),←,
19,"Martin, Jack",30y 129d,152 (52-2-98 34.87%),133 (0.88),1 (1-0-0 100.00%),
32,"Miers, Gryan",26y 69d,142 (93-1-48 65.85%),105 (0.74),←,
34,"Mullin, Oisin",25y 116d,30 (16-0-14 53.33%),,←,
33,"Neale, Shannon",22y 317d,33 (21-0-12 63.64%),38 (1.15),←,
42,"OConnor, Mark",28y 141d,135 (89-0-46 65.93%),10 (0.07),←,
14,"OSullivan, Connor",20y 19d,13 (9-0-4 69.23%),,←,
1,"Stanley, Rhys",34y 188d,218 (128-2-88 59.17%),112 (0.51),160 (107-2-51 67.50%),72 (0.45)
18,"Stengle, Tyson",26y 231d,98 (58-1-39 59.69%),160 (1.63),82 (53-1-28 65.24%),145 (1.77)
44,"Stewart, Tom",32y 84d,179 (117-1-61 65.64%),5 (0.03),←,
Totals,Totals,27y 187d,2985 (1853-24-1108 62.08%),2142 (0.72),,
C,"Scott, Chris",49y 35d,347 (235-3-109 68.16%),,←,
