St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
15,"Billings, Jack",18y 250d,3 (2-0-1 66.67%),3 (1.00),←,
27,"Bruce, Josh",21y 321d,16 (2-0-14 12.50%),3 (0.19),2 (1-0-1 50.00%),
26,"Curren, Tom",21y 270d,13 (5-0-8 38.46%),4 (0.31),←,
21,"Delaney, Luke",24y 305d,32 (17-0-15 53.13%),1 (0.03),6 (3-0-3 50.00%),
24,"Dempster, Sean",30y 95d,166 (91-3-72 55.72%),20 (0.12),112 (56-3-53 51.34%),12 (0.11)
36,"Dunstan, Luke",19y 86d,6 (3-0-3 50.00%),4 (0.67),←,
14,"Geary, Jarryn",25y 306d,99 (57-0-42 57.58%),19 (0.19),←,
33,"Gwilt, James",27y 257d,115 (65-3-47 57.83%),21 (0.18),←,
7,"Hayes, Lenny",34y 101d,282 (139-6-137 50.35%),91 (0.32),←,
1,"Hickey, Tom",23y 50d,29 (7-0-22 24.14%),10 (0.34),17 (6-0-11 35.29%),5 (0.29)
4,"Jones, Clinton",30y 82d,139 (82-4-53 60.43%),37 (0.27),←,
11,"Montagna, Leigh",30y 174d,217 (125-4-88 58.53%),135 (0.62),←,
16,"Newnes, Jack",21y 60d,31 (12-0-19 38.71%),1 (0.03),←,
22,"Ray, Farren",28y 33d,182 (100-4-78 56.04%),53 (0.29),107 (65-3-39 62.15%),21 (0.20)
12,"Riewoldt, Nick",31y 190d,265 (139-5-121 53.40%),588 (2.22),←,
6,"Ross, Sebastian",20y 353d,16 (6-0-10 37.50%),3 (0.19),←,
35,"Saunders, Josh",19y 237d,16 (3-0-13 18.75%),5 (0.31),←,
5,"Savage, Shane",23y 110d,61 (43-0-18 70.49%),38 (0.62),5 (2-0-3 40.00%),1 (0.20)
28,"Stanley, Rhys",23y 145d,45 (20-0-25 44.44%),26 (0.58),←,
3,"Steven, Jack",24y 28d,76 (34-1-41 45.39%),58 (0.76),←,
43,"Templeton, Eli",18y 249d,6 (3-0-3 50.00%),4 (0.67),←,
29,"Webster, Jimmy",20y 301d,16 (4-0-12 25.00%),1 (0.06),←,
Totals,Totals,24y 199d,1831 (959-30-842 52.38%),1125 (0.61),,
C,"Richardson, Alan",48y 343d,7 (3-0-4 42.86%),,6 (3-0-3 50.00%),
