Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",28y 153d,168 (68-2-98 41.07%),39 (0.23),←,
4,"Aish, James",18y 160d,5 (0-0-5 0.00%),1 (0.20),←,
8,"Bewick, Rohan",24y 189d,50 (21-0-29 42.00%),42 (0.84),←,
16,"Brown, Jonathan",32y 170d,250 (142-3-105 57.40%),584 (2.34),←,
42,"Clarke, Justin",20y 150d,19 (7-0-12 36.84%),1 (0.05),←,
26,"Cutler, Tom",19y 56d,2 (0-0-2 0.00%),1 (0.50),←,
27,"Gardiner, Darcy",18y 207d,1 (0-0-1 0.00%),,←,
41,"Golby, Mitch",22y 196d,44 (17-0-27 38.64%),6 (0.14),←,
35,"Lester, Ryan",21y 234d,42 (17-0-25 40.48%),10 (0.24),←,
19,"Lisle, Jordan",23y 279d,22 (10-0-12 45.45%),16 (0.73),17 (6-0-11 35.29%),15 (0.88)
32,"Mayes, Sam",19y 332d,23 (10-0-13 43.48%),20 (0.87),←,
1,"McGuane, Luke",27y 64d,106 (36-4-66 35.85%),39 (0.37),1 (0-0-1 0.00%),
3,"Moloney, Brent",30y 79d,166 (54-3-109 33.43%),46 (0.28),21 (5-0-16 23.81%),9 (0.43)
39,"Paine, Jackson",20y 300d,8 (4-0-4 50.00%),9 (1.13),2 (0-0-2 0.00%),1 (0.50)
22,"Paparone, Marco",19y 226d,10 (2-0-8 20.00%),7 (0.70),←,
24,"Patfull, Joel",29y 131d,166 (66-3-97 40.66%),22 (0.13),←,
30,"Redden, Jack",23y 129d,103 (37-1-65 36.41%),45 (0.44),←,
18,"Robertson, Nick",18y 318d,2 (0-0-2 0.00%),,←,
38,"Rockliff, Tom",24y 54d,87 (28-0-59 32.18%),47 (0.54),←,
28,"Taylor, Lewis",19y 59d,5 (0-0-5 0.00%),2 (0.40),←,
13,"West, Trent",26y 182d,59 (42-0-17 71.19%),26 (0.44),5 (0-0-5 0.00%),3 (0.60)
15,"Zorko, Dayne",25y 67d,43 (18-0-25 41.86%),44 (1.02),←,
Totals,Totals,23y 137d,1381 (579-16-786 41.93%),1007 (0.73),,
C,"Leppitsch, Justin",38y 198d,5 (0-0-5 0.00%),,←,
