Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",25y 125d,153 (93-3-57 61.76%),172 (1.12),115 (70-2-43 61.74%),128 (1.11)
10,"Ashcroft, Marcus",30y 277d,281 (127-4-150 45.91%),145 (0.52),129 (74-2-53 58.14%),61 (0.47)
20,"Black, Simon",23y 87d,88 (60-0-28 68.18%),70 (0.80),←,
36,"Bradshaw, Daniel",23y 220d,87 (52-1-34 60.34%),186 (2.14),84 (49-1-34 58.93%),186 (2.21)
16,"Brown, Jonathan",20y 243d,49 (37-0-12 75.51%),48 (0.98),←,
19,"Charman, Jamie",19y 348d,13 (10-0-3 76.92%),1 (0.08),←,
30,"Copeland, Robert",21y 34d,28 (25-0-3 89.29%),10 (0.36),←,
32,"Hart, Shaun",31y 43d,217 (106-2-109 49.31%),146 (0.67),115 (69-1-45 60.43%),65 (0.57)
1,"Headland, Des",21y 159d,40 (30-0-10 75.00%),30 (0.75),←,
2,"Johnson, Chris",26y 30d,164 (69-2-93 42.68%),138 (0.84),105 (62-2-41 60.00%),71 (0.68)
23,"Leppitsch, Justin",26y 271d,151 (84-3-64 56.62%),172 (1.14),107 (62-2-43 58.88%),114 (1.07)
11,"Lynch, Alastair",34y 10d,261 (128-2-131 49.43%),473 (1.81),109 (67-2-40 62.39%),211 (1.94)
43,"McDonald, Beau",22y 238d,55 (37-0-18 67.27%),16 (0.29),←,
4,"McRae, Craig",28y 280d,145 (88-2-55 61.38%),175 (1.21),106 (67-2-37 64.15%),119 (1.12)
15,"Michael, Mal",25y 5d,98 (50-0-48 51.02%),26 (0.27),37 (29-0-8 78.38%),3 (0.08)
8,"Notting, Tim",23y 251d,63 (44-0-19 69.84%),49 (0.78),←,
13,"Pike, Martin",29y 227d,176 (97-0-79 55.11%),75 (0.43),35 (27-0-8 77.14%),16 (0.46)
6,"Power, Luke",22y 172d,72 (47-0-25 65.28%),96 (1.33),←,
5,"Scott, Brad",26y 57d,84 (46-1-37 55.36%),30 (0.36),62 (38-1-23 62.10%),24 (0.39)
22,"Scott, Chris",26y 57d,157 (91-2-64 58.60%),64 (0.41),102 (64-1-37 63.24%),41 (0.40)
34,"Shattock, Aaron",22y 58d,21 (11-0-10 52.38%),4 (0.19),←,
33,"White, Darryl",29y 17d,211 (109-4-98 52.61%),151 (0.72),121 (70-2-49 58.68%),45 (0.37)
Totals,Totals,25y 162d,2614 (1441-26-1147 55.13%),2277 (0.87),,
C,"Matthews, Leigh",50y 120d,311 (186-5-120 60.61%),,87 (61-0-26 70.11%),
