Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Akermanis, Jason",6,2,6,12,,,,1.0,,,,,1.0,3.0,,,,,,,,,
10,"Ashcroft, Marcus",13,3,8,21,2,3.0,,2.0,,,,,1.0,,,,,,,,,,
36,"Bartlett, Trent",6,1,5,11,,,,,,,,,1.0,1.0,,,,,,,,,
25,"Bews, Andrew",17,3,6,23,,,,2.0,,,,,4.0,,,,,,,,,,
1,"Champion, Richard",2,2,6,8,,,,2.0,,,,,,1.0,,,,,,,,,
5,"Chapman, Nathan",6,2,2,8,,,,,,,,,2.0,,,,,,,,,,
16,"Clarke, Matthew",11,8,5,16,,1.0,12.0,1.0,,,,,,2.0,,,,,,,,,
6,"Fletcher, Adrian",14,5,9,23,1,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
8,"Gowers, Andrew",6,1,1,7,,,,1.0,,,,,,,,,,,,,,,
32,"Hart, Shaun",22,4,5,27,2,3.0,,1.0,,,,,3.0,,,,,,,,,,
18,"Lambert, Craig",13,4,16,29,,1.0,,3.0,,,,,,,,,,,,,,,
34,"Lawrence, Steven",4,5,5,9,1,,,1.0,,,,,,,,,,,,,,,
2,"McAdam, Gilbert",1,1,3,4,,,,,,,,,,,,,,,,,,,
7,"McIvor, Scott",4,4,4,8,,,,,,,,,,,,,,,,,,,
19,"McLean, Michael",11,2,8,19,,,,1.0,,,,,4.0,1.0,,,,,,,,,
4,"McRae, Craig",6,2,3,9,1,,,2.0,,,,,1.0,,,,,,,,,,
24,"Merrett, Roger",6,4,1,7,2,1.0,1.0,2.0,,,,,,,,,,,,,,,
22,"Scott, Chris",14,6,4,18,,1.0,,,,,,,,2.0,,,,,,,,,
38,"Scott, Dion",12,10,6,18,1,,,1.0,,,,,,1.0,,,,,,,,,
3,"Voss, Michael",11,3,13,24,3,3.0,,,,,,,1.0,,2.0,,,,,,,,
33,"White, Darryl",5,3,8,13,1,2.0,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,75,124,314,14,20.0,13.0,21.0,,,,,21.0,15.0,2.0,,,,,,,,
Opposition,Opposition,181,62,104,285,14,13.0,14.0,31.0,,,,,15.0,21.0,4.0,,,,,,,,
