North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45 ↑,"Banch, Zac",1,2,1,2,,,,,,1.0,,,,,,,2.0,,,,,,57.0
21 ↓,"Coleman-Jones, Callum",,,,,,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,16.0
30,"Comben, Charlie",4,4,3,7,,2.0,,3.0,1.0,1.0,,1.0,,1.0,,2.0,6.0,1.0,1.0,3.0,,,89.0
25,"Curtis, Paul",5,3,1,6,,1.0,,6.0,,,,3.0,,,,,6.0,,1.0,1.0,,,75.0
5,"Daniel, Caleb",9,4,18,27,,,,1.0,3.0,,1.0,2.0,,1.0,,8.0,14.0,,,,1.0,,80.0
28,"Darling, Jack",8,3,,8,1,,3.0,4.0,,3.0,3.0,1.0,1.0,1.0,,5.0,2.0,2.0,1.0,1.0,,,80.0
9,"Davies-Uniacke, Luke",12,5,14,26,,,,3.0,1.0,6.0,5.0,6.0,4.0,,,12.0,15.0,,,2.0,2.0,2.0,84.0
18,"Dawson, Wil",3,3,1,4,,,,3.0,1.0,1.0,,2.0,,1.0,,,4.0,,,4.0,,,85.0
17,"Hardeman, Riley",11,7,7,18,,,,,3.0,3.0,,1.0,,,,4.0,14.0,1.0,,2.0,1.0,,83.0
37,"Harvey, Cooper",3,1,1,4,2,,,,,,1.0,1.0,,1.0,,1.0,3.0,,,,,,64.0
41,"Konstanty, Jacob",3,1,4,7,,,,6.0,,3.0,1.0,1.0,,1.0,,3.0,4.0,,,,,2.0,77.0
19,"Logue, Griffin",11,7,6,17,,,,4.0,5.0,2.0,1.0,2.0,,,,6.0,11.0,,,8.0,1.0,,91.0
10,"McKercher, Colby",13,3,9,22,1,,,2.0,3.0,2.0,1.0,6.0,,2.0,,1.0,16.0,,1.0,,2.0,,89.0
2,"OSullivan, Finn",11,9,9,20,,,,1.0,5.0,,1.0,1.0,,,,7.0,13.0,1.0,,1.0,,,91.0
26,"Parker, Luke",8,2,6,14,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,3.0,10.0,1.0,,2.0,,,77.0
29,"Phillips, Will",3,3,14,17,,,,7.0,1.0,2.0,4.0,3.0,,1.0,,5.0,12.0,1.0,,,,,66.0
32,"Pink, Toby",3,2,5,8,,,,2.0,3.0,1.0,,1.0,1.0,1.0,,3.0,5.0,,,8.0,,,98.0
24,"Powell, Tom",8,3,16,24,,,,5.0,,2.0,7.0,4.0,2.0,2.0,,10.0,14.0,,,,,,87.0
3,"Sheezel, Harry",13,5,14,27,1,2.0,,5.0,4.0,2.0,,3.0,1.0,3.0,,7.0,20.0,,,,1.0,,87.0
12,"Simpkin, Jy",26,9,2,28,1,,,3.0,4.0,9.0,2.0,6.0,,2.0,,7.0,22.0,,,,1.0,1.0,88.0
15,"Stephens, Dylan",4,3,6,10,,,,2.0,1.0,1.0,1.0,2.0,,1.0,,5.0,6.0,,,2.0,,,86.0
43,"Teakle, Brynn",14,5,3,17,1,,5.0,6.0,2.0,4.0,5.0,4.0,3.0,2.0,,10.0,7.0,,1.0,,,,70.0
44,"Zurhaar, Cameron",7,2,5,12,,1.0,,3.0,,2.0,2.0,3.0,3.0,1.0,,6.0,6.0,,,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,86,145,325,7,11.0,10.0,69.0,38.0,46.0,37.0,57.0,16.0,23.0,,105.0,212.0,7.0,5.0,34.0,9.0,5.0,
Opposition,Opposition,222,114,149,371,12,12.0,80.0,61.0,37.0,50.0,52.0,46.0,23.0,16.0,6.0,126.0,233.0,11.0,18.0,33.0,11.0,11.0,
