Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",23y 102d,13 (5-0-8 38.46%),6 (0.46),2 (2-0-0 100.00%),2 (1.00)
51,"Berbakov, Peter",22y 277d,8 (4-1-3 56.25%),,←,
8,"Bewick, Darren",28y 278d,152 (94-1-57 62.17%),251 (1.65),←,
9,"Cockatoo-Collins, Che",21y 81d,38 (22-3-13 61.84%),51 (1.34),←,
36,"Cummings, Scott",22y 128d,31 (19-2-10 64.52%),71 (2.29),←,
38,"Denham, Sean",27y 26d,128 (74-4-50 59.38%),52 (0.41),84 (50-4-30 61.90%),31 (0.37)
22,"Doolan, Ben",23y 136d,57 (26-3-28 48.25%),9 (0.16),32 (19-2-11 62.50%),5 (0.16)
31,"Fletcher, Dustin",21y 18d,61 (39-3-19 66.39%),9 (0.15),←,
39,"Hardwick, Damien",23y 281d,37 (22-1-14 60.81%),8 (0.22),←,
1,"Harvey, Mark",30y 349d,184 (121-3-60 66.58%),165 (0.90),←,
18,"Lloyd, Matthew",18y 39d,9 (4-1-4 50.00%),11 (1.22),←,
2,"Mercuri, Mark",22y 94d,66 (41-3-22 64.39%),91 (1.38),←,
24,"Misiti, Joe",21y 198d,72 (43-4-25 62.50%),32 (0.44),←,
3,"OConnor, Ryan",21y 333d,31 (18-3-10 62.90%),26 (0.84),←,
10,"ODonnell, Gary",31y 13d,190 (116-4-70 62.11%),71 (0.37),←,
15,"Prior, Michael",22y 262d,17 (9-1-7 55.88%),5 (0.29),←,
19,"Somerville, Peter",27y 322d,109 (66-3-40 61.93%),84 (0.77),←,
12,"Symons, Michael",24y 252d,68 (41-3-24 62.50%),70 (1.03),←,
26,"Thompson, Mark",32y 188d,201 (128-3-70 64.43%),50 (0.25),←,
4,"Wanganeen, Gavin",22y 342d,111 (63-3-45 58.11%),51 (0.46),←,
35,"Young, Barry",25y 334d,92 (40-2-50 44.57%),53 (0.58),39 (21-2-16 56.41%),30 (0.77)
Totals,Totals,24y 210d,1675 (995-51-629 59.40%),1166 (0.70),,
C,"Sheedy, Kevin",48y 153d,362 (232-5-125 64.78%),,←,
