North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Bastinac, Ryan",23y 356d,114 (62-0-52 54.39%),62 (0.54),←,
50,"Brown, Ben",22y 205d,20 (14-0-6 70.00%),33 (1.65),←,
10,"Cunnington, Ben",23y 348d,110 (58-0-52 52.73%),44 (0.40),←,
14,"Dumont, Trent",19y 348d,5 (2-0-3 40.00%),2 (0.40),←,
11,"Firrito, Michael",31y 198d,241 (120-2-119 50.21%),29 (0.12),←,
43,"Gibson, Sam",29y 17d,71 (41-0-30 57.75%),27 (0.38),←,
22,"Goldstein, Todd",26y 347d,136 (71-1-64 52.57%),63 (0.46),←,
6,"Hansen, Lachlan",26y 300d,123 (62-1-60 50.81%),76 (0.62),←,
29,"Harvey, Brent",37y 30d,395 (213-3-179 54.30%),465 (1.18),←,
4,"Higgins, Shaun",27y 101d,140 (63-1-76 45.36%),148 (1.06),11 (5-0-6 45.45%),20 (1.82)
5,"Jacobs, Ben",23y 155d,56 (21-0-35 37.50%),8 (0.14),30 (16-0-14 53.33%),3 (0.10)
34,"Macmillan, Jamie",23y 263d,71 (39-0-32 54.93%),28 (0.39),←,
42,"McMahon, Scott",29y 11d,124 (63-1-60 51.21%),28 (0.23),←,
28,"Nahas, Robin",27y 215d,101 (40-3-58 41.09%),120 (1.19),18 (11-0-7 61.11%),20 (1.11)
20,"Petrie, Drew",32y 241d,280 (138-3-139 49.82%),374 (1.34),←,
9,"Swallow, Andrew",28y 11d,173 (85-1-87 49.42%),73 (0.42),←,
25,"Tarrant, Robbie",26y 49d,48 (23-0-25 47.92%),41 (0.85),←,
12,"Thomas, Lindsay",27y 105d,164 (79-2-83 48.78%),271 (1.65),←,
16,"Thompson, Scott",29y 35d,147 (69-2-76 47.62%),6 (0.04),←,
30,"Waite, Jarrad",32y 129d,194 (71-4-119 37.63%),268 (1.38),10 (5-0-5 50.00%),16 (1.60)
19,"Wright, Sam",24y 333d,95 (49-0-46 51.58%),56 (0.59),←,
7,"Ziebell, Jack",24y 105d,111 (54-0-57 48.65%),63 (0.57),←,
Totals,Totals,27y 61d,2919 (1437-24-1458 49.23%),2285 (0.78),,
C,"Crocker, Darren",48y 79d,12 (4-1-7 37.50%),,←,
