Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",12,6,7,19,1,,,5.0,2.0,4.0,3.0,3.0,,1.0,,7.0,12.0,1.0,1.0,2.0,2.0,1.0,84.0
17,"Burns, Scott",17,7,11,28,,,,1.0,2.0,7.0,5.0,4.0,1.0,1.0,,8.0,20.0,,,3.0,,,63.0
8,"Clement, James",18,9,1,19,,,,3.0,8.0,2.0,,3.0,,1.0,,2.0,14.0,1.0,,7.0,1.0,,100.0
4,"Didak, Alan",9,5,3,12,1,1.0,,2.0,,2.0,,3.0,,1.0,,5.0,7.0,1.0,2.0,2.0,2.0,2.0,82.0
15,"Egan, Chris",16,9,4,20,3,2.0,1.0,1.0,1.0,2.0,,5.0,,3.0,,3.0,17.0,,2.0,,4.0,,80.0
25,"Fraser, Josh",13,11,7,20,,1.0,4.0,3.0,1.0,5.0,,3.0,3.0,1.0,,7.0,15.0,2.0,2.0,1.0,1.0,3.0,82.0
6,"Holland, Brodie",12,6,5,17,1,,,3.0,1.0,5.0,4.0,1.0,1.0,1.0,,8.0,10.0,,1.0,,3.0,1.0,79.0
26,"Johnson, Ben",16,5,10,26,1,,,2.0,4.0,3.0,3.0,1.0,1.0,,,6.0,20.0,,,1.0,1.0,,80.0
18,"Licuria, Paul",15,8,11,26,4,,,3.0,,7.0,3.0,3.0,,2.0,3.0,7.0,19.0,,1.0,2.0,,1.0,79.0
24,"Lockyer, Tarkyn",15,11,5,20,2,,,2.0,3.0,3.0,,,1.0,,,3.0,17.0,,2.0,2.0,1.0,1.0,88.0
3,"Lonie, Ryan",12,3,8,20,1,,,,1.0,6.0,,,,,,3.0,17.0,,,,6.0,,94.0
27,"Maxwell, Nick",5,3,8,13,,,1.0,3.0,4.0,,,,2.0,,,8.0,5.0,,,6.0,,,87.0
11,"OBree, Shane",16,6,11,27,,,,1.0,4.0,5.0,6.0,1.0,,1.0,,7.0,18.0,,,,4.0,1.0,81.0
35,"Prestigiacomo, Simon",,,,,,,,,,,,,,,,,,,,1.0,,,24.0
21,"Richards, Guy",2,3,6,8,,,15.0,,,1.0,,2.0,,1.0,,3.0,5.0,,,4.0,,,68.0
23,"Rocca, Anthony",6,5,5,11,1,2.0,,,,,,3.0,,2.0,,3.0,8.0,2.0,3.0,2.0,,,87.0
2,"Rusling, Sean",7,5,1,8,,2.0,,1.0,,1.0,,,,,,1.0,7.0,,2.0,1.0,,1.0,90.0
39,"Shaw, Heath",9,5,4,13,,,,2.0,5.0,1.0,,1.0,,,,3.0,8.0,,,5.0,4.0,,100.0
22,"Shaw, Rhyce",14,7,5,19,1,,,5.0,,4.0,,,2.0,,,4.0,15.0,,2.0,1.0,,1.0,89.0
36,"Swan, Dane",15,7,8,23,1,2.0,,2.0,,3.0,1.0,1.0,,,2.0,5.0,17.0,,3.0,,,3.0,81.0
20,"Tarrant, Chris",11,11,7,18,3,1.0,,,,3.0,,,,,,3.0,15.0,,5.0,2.0,,2.0,82.0
14,"Wakelin, Shane",5,3,1,6,,,,1.0,3.0,1.0,,1.0,,,,1.0,5.0,,,7.0,2.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,8.0,,,,,,,,,,,,,,,,,
Totals,Totals,245,135,128,373,20,19.0,21.0,40.0,39.0,65.0,25.0,35.0,11.0,15.0,5.0,97.0,271.0,7.0,26.0,49.0,31.0,17.0,
Opposition,Opposition,176,101,160,336,10,11.0,25.0,33.0,42.0,50.0,27.0,38.0,15.0,11.0,1.0,92.0,243.0,6.0,11.0,59.0,15.0,5.0,
