Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",27y 38d,63 (36-1-26 57.94%),6 (0.10),45 (29-1-15 65.56%),2 (0.04)
7,"Burgoyne, Peter",24y 201d,108 (57-2-49 53.70%),120 (1.11),←,
8,"Burgoyne, Shaun",19y 301d,12 (12-0-0 100.00%),16 (1.33),←,
9,"Carr, Josh",22y 111d,58 (38-1-19 66.38%),31 (0.53),←,
25,"Cassisi, Domenic",19y 330d,5 (5-0-0 100.00%),,←,
12,"Cockatoo-Collins, Che",27y 166d,141 (85-3-53 61.35%),193 (1.37),56 (38-0-18 67.86%),84 (1.50)
35,"Cornes, Chad",22y 279d,71 (42-1-28 59.86%),74 (1.04),←,
18,"Cornes, Kane",19y 225d,17 (12-0-5 70.59%),2 (0.12),←,
42,"Crabb, Jaxon",22y 284d,18 (7-0-11 38.89%),2 (0.11),3 (3-0-0 100.00%),
17,"Dew, Stuart",23y,94 (51-2-41 55.32%),140 (1.49),←,
10,"Francou, Josh",28y 11d,126 (67-3-56 54.37%),62 (0.49),←,
31,"French, Barnaby",26y 266d,57 (31-1-25 55.26%),17 (0.30),←,
34,"Guerra, Brent",20y 81d,48 (34-0-14 70.83%),32 (0.67),←,
38,"James, Roger",26y 301d,96 (54-2-40 57.29%),62 (0.65),←,
33,"Mead, Darren",31y 142d,119 (60-3-56 51.68%),8 (0.07),←,
3,"Montgomery, Brett",29y 78d,126 (79-2-45 63.49%),86 (0.68),66 (39-1-26 59.85%),32 (0.48)
14,"Paxman, Stephen",31y 257d,210 (76-2-132 36.67%),34 (0.16),108 (54-2-52 50.93%),16 (0.15)
27,"Poulton, Jared",25y 119d,53 (31-1-21 59.43%),16 (0.30),←,
1,"Primus, Matthew",27y 218d,124 (57-2-65 46.77%),55 (0.44),104 (56-2-46 54.81%),50 (0.48)
16,"Tredrea, Warren",23y 237d,102 (56-1-45 55.39%),200 (1.96),←,
2,"Wakelin, Darryl",28y 7d,158 (84-1-73 53.48%),11 (0.07),43 (31-0-12 72.09%),3 (0.07)
4,"Wanganeen, Gavin",29y 61d,227 (129-5-93 57.93%),147 (0.65),100 (56-2-42 57.00%),84 (0.84)
Totals,Totals,25y 119d,2033 (1103-33-897 54.25%),1314 (0.65),,
C,"Williams, Mark",43y 362d,88 (50-1-37 57.39%),,←,
