Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",7,4,3,10,2,,5.0,,,,,,1.0,,,,,,,,,,
16,"Barnard, Paul",2,1,4,6,,,,,,,,,1.0,,,,,,,,,,
32,"Blumfield, Justin",1,,1,2,,1.0,,1.0,,,,,,,,,,,,,,,
7,"Daniher, Chris",11,7,7,18,,,,,,,,,,,,,,,,,,,
38,"Denham, Sean",14,3,9,23,1,,,1.0,,,,,,2.0,,,,,,,,,
22,"Doolan, Ben",6,3,4,10,,,,2.0,,,,,,2.0,,,,,,,,,
31,"Fletcher, Dustin",12,4,3,15,,1.0,1.0,,,,,,1.0,,,,,,,,,,
30,"Fraser, Mark",10,3,2,12,1,,,1.0,,,,,,,,,,,,,,,
39,"Hardwick, Damien",16,6,7,23,,,,2.0,,,,,2.0,,,,,,,,,,
5,"Hird, James",19,3,10,29,4,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,
18,"Lloyd, Matthew",6,3,1,7,2,1.0,,,,,,,1.0,,,,,,,,,,
25,"Lucas, Scott",10,6,8,18,,,1.0,2.0,,,,,1.0,3.0,,,,,,,,,
24,"Misiti, Joe",11,5,3,14,,,,,,,,,,,,,,,,,,,
36,"Morgan, Danny",9,3,7,16,,,,1.0,,,,,,,,,,,,,,,
3,"OConnor, Ryan",4,2,3,7,,,4.0,2.0,,,,,1.0,,,,,,,,,,
10,"ODonnell, Gary",12,2,3,15,,1.0,,1.0,,,,,,,,,,,,,,,
47,"Olarenshaw, Ricky",4,,4,8,,,,1.0,,,,,2.0,1.0,,,,,,,,,
15,"Prior, Michael",11,5,5,16,2,,,,,,,,,2.0,,,,,,,,,
19,"Somerville, Peter",4,4,4,8,,,11.0,,,,,,,1.0,,,,,,,,,
6,"Wellman, Sean",8,3,7,15,,,,1.0,,,,,,,,,,,,,,,
35,"Young, Barry",1,2,2,3,1,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,69,97,275,13,7.0,22.0,16.0,,,,,12.0,11.0,1.0,,,,,,,,
Opposition,Opposition,185,81,116,301,16,14.0,26.0,16.0,,,,,11.0,12.0,5.0,,,,,,,,
