Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bizzell, Clint",13,5,9,22,,,,,4.0,1.0,1.0,1.0,1.0,,,9.0,13.0,1.0,,2.0,4.0,,100.0
20,"Broadbridge, Troy",5,4,6,11,,,2.0,1.0,3.0,,2.0,2.0,,2.0,,4.0,7.0,,,7.0,,,100.0
25,"Brown, Nathan",8,4,3,11,,,,1.0,3.0,3.0,,,,,,3.0,8.0,,,,1.0,,90.0
32,"Bruce, Cameron",10,6,10,20,1,1.0,,3.0,1.0,2.0,8.0,3.0,,1.0,,9.0,9.0,,2.0,2.0,3.0,1.0,95.0
18,"Green, Brad",15,7,9,24,,1.0,,1.0,6.0,7.0,2.0,5.0,,3.0,,6.0,18.0,,,1.0,,1.0,100.0
1,"Heffernan, Chris",6,4,8,14,,,1.0,4.0,,2.0,3.0,1.0,1.0,1.0,,8.0,7.0,,1.0,,,1.0,73.0
4,"Holland, Ben",2,1,1,3,,1.0,,1.0,,,,1.0,,,,,2.0,,,,,,44.0
16,"Johnstone, Travis",19,6,4,23,1,2.0,,2.0,4.0,12.0,2.0,2.0,1.0,,2.0,10.0,14.0,,,1.0,,1.0,92.0
11,"Jolly, Darren",2,1,1,3,,,7.0,,1.0,1.0,,1.0,,1.0,,,3.0,,,1.0,,,31.0
23,"McDonald, James",17,8,8,25,1,,,3.0,1.0,9.0,4.0,2.0,,1.0,,8.0,17.0,,,,2.0,,59.0
7,"Miller, Brad",12,6,6,18,,1.0,,2.0,,8.0,1.0,3.0,2.0,1.0,,8.0,10.0,1.0,1.0,2.0,,1.0,91.0
9,"Neitz, David",10,5,1,11,5,3.0,,1.0,,,,3.0,1.0,1.0,1.0,6.0,5.0,1.0,5.0,,,1.0,100.0
8,"Nicholson, Alistair",5,4,5,10,,,,1.0,2.0,,,1.0,,,,3.0,7.0,,,9.0,,,100.0
28,"Read, Phillip",10,4,5,15,,,,3.0,1.0,5.0,4.0,2.0,1.0,1.0,,5.0,11.0,,,4.0,,,65.0
43,"Rigoni, Guy",10,4,1,11,,,,2.0,3.0,3.0,3.0,2.0,,,,4.0,7.0,,,,,,35.0
27,"Rivers, Jared",4,7,10,14,,,,,2.0,1.0,,,2.0,,,9.0,6.0,3.0,,5.0,,,100.0
24,"Robertson, Russell",9,4,2,11,4,2.0,,1.0,,1.0,,2.0,2.0,2.0,,8.0,3.0,2.0,3.0,3.0,,,100.0
42,"Walsh, Peter",8,6,8,16,1,1.0,,2.0,1.0,2.0,,3.0,,1.0,,5.0,11.0,1.0,1.0,2.0,,,95.0
10,"Ward, Daniel",4,,2,6,,,,,,2.0,1.0,1.0,1.0,1.0,,3.0,3.0,,,3.0,,,60.0
45,"Whelan, Matthew",8,6,9,17,,,,1.0,4.0,,1.0,,,,,7.0,9.0,1.0,,4.0,,,100.0
34,"White, Jeff",8,7,9,17,1,1.0,21.0,,,3.0,2.0,,,,,7.0,11.0,1.0,1.0,2.0,2.0,2.0,69.0
13,"Yze, Adem",29,7,3,32,1,2.0,,3.0,2.0,9.0,4.0,,,,3.0,10.0,17.0,1.0,2.0,,2.0,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,106,120,334,15,17.0,31.0,32.0,38.0,71.0,38.0,35.0,12.0,16.0,6.0,132.0,198.0,12.0,16.0,48.0,14.0,9.0,
Opposition,Opposition,188,86,121,309,9,9.0,39.0,45.0,49.0,47.0,24.0,38.0,16.0,12.0,,109.0,197.0,9.0,11.0,44.0,22.0,2.0,
