North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 326d,151 (78-0-73 51.66%),26 (0.17),←,
50,"Brown, Ben",24y 258d,74 (41-0-33 55.41%),142 (1.92),←,
13,"Clarke, Ryan",20y 49d,18 (6-0-12 33.33%),6 (0.33),←,
10,"Cunnington, Ben",26y 36d,162 (85-0-77 52.47%),65 (0.40),←,
14,"Dumont, Trent",22y 36d,36 (10-0-26 27.78%),14 (0.39),←,
24,"Durdin, Sam",21y 60d,5 (1-0-4 20.00%),,←,
27,"Garner, Taylor",23y 209d,32 (16-0-16 50.00%),20 (0.63),←,
43,"Gibson, Sam",31y 70d,127 (68-0-59 53.54%),50 (0.39),←,
22,"Goldstein, Todd",29y 35d,187 (96-1-90 51.60%),100 (0.53),←,
4,"Higgins, Shaun",29y 154d,180 (85-1-94 47.50%),193 (1.07),51 (27-0-24 52.94%),65 (1.27)
8,"Hrovat, Nathan",23y 59d,49 (19-0-30 38.78%),25 (0.51),19 (5-0-14 26.32%),11 (0.58)
40,"Larkey, Nick",19y 60d,2 (0-0-2 0.00%),,←,
11,"McDonald, Luke",22y 177d,71 (38-0-33 53.52%),10 (0.14),←,
42,"Mountford, Declan",20y 173d,9 (1-0-8 11.11%),2 (0.22),←,
17,"Mullett, Aaron",25y 163d,83 (39-0-44 46.99%),31 (0.37),←,
26,"Nielson, Dan",21y 88d,5 (1-0-4 20.00%),,←,
31,"Preuss, Braydon",22y 50d,6 (1-0-5 16.67%),3 (0.50),←,
9,"Swallow, Andrew",30y 64d,221 (109-1-111 49.55%),80 (0.36),←,
25,"Tarrant, Robbie",28y 102d,102 (49-0-53 48.04%),42 (0.41),←,
16,"Thompson, Scott",31y 88d,197 (95-2-100 48.73%),7 (0.04),←,
36,"Williams, Josh",19y 54d,2 (0-0-2 0.00%),1 (0.50),←,
7,"Ziebell, Jack",26y 158d,165 (80-0-85 48.48%),102 (0.62),←,
Totals,Totals,24y 228d,1884 (918-5-961 48.73%),919 (0.49),,
C,"Scott, Brad",41y 94d,176 (90-0-86 51.14%),,←,
