Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",11,7,2,13,2,,,1.0,1.0,3.0,1.0,1.0,,1.0,,3.0,10.0,,1.0,1.0,,,68.0
11,"Bowden, Joel",10,5,13,23,,,,4.0,3.0,2.0,4.0,3.0,1.0,,,8.0,17.0,1.0,,2.0,,,100.0
15,"Cameron, Leon",9,5,8,17,,1.0,,,1.0,6.0,1.0,3.0,,2.0,,5.0,12.0,,,,3.0,1.0,87.0
6,"Chaffey, Mark",17,7,1,18,,1.0,,2.0,3.0,3.0,1.0,3.0,,,,5.0,13.0,1.0,,4.0,1.0,,92.0
24,"Coughlan, Mark",16,4,13,29,,1.0,,6.0,5.0,4.0,9.0,8.0,4.0,2.0,2.0,19.0,10.0,1.0,,2.0,,,98.0
14,"Fiora, Aaron",4,1,1,5,,,,,,1.0,,,1.0,,,2.0,3.0,,,1.0,,,52.0
19,"Fleming, Tim",1,,1,2,,,,,,1.0,,,,,,1.0,2.0,,,,,,51.0
2,"Gaspar, Darren",5,5,2,7,,,,1.0,2.0,,,2.0,1.0,1.0,,1.0,6.0,,,7.0,,,100.0
1,"Hilton, Rory",10,6,2,12,,3.0,,1.0,,3.0,,1.0,1.0,,,4.0,9.0,,1.0,1.0,,,81.0
28,"Johnson, Kane",23,7,7,30,,2.0,,2.0,5.0,5.0,6.0,2.0,2.0,,3.0,12.0,21.0,,,2.0,1.0,,100.0
39,"Kellaway, Andrew",11,6,8,19,1,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,,,6.0,12.0,1.0,1.0,6.0,,,100.0
27,"Krakouer, Andrew",10,2,4,14,5,2.0,,6.0,,,2.0,,4.0,,,11.0,3.0,1.0,2.0,5.0,,1.0,93.0
35,"Newman, Chris",5,5,4,9,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,4.0,5.0,,,4.0,,,100.0
26,"Nicholls, Bill",3,2,1,4,1,1.0,,1.0,,1.0,,1.0,,,,1.0,3.0,,1.0,1.0,,,43.0
8,"Pettifer, Kayne",11,6,6,17,,,,2.0,2.0,1.0,2.0,,,,,9.0,8.0,1.0,,1.0,,,100.0
18,"Rodan, David",7,1,4,11,,,,3.0,3.0,,3.0,1.0,2.0,,,9.0,2.0,1.0,,2.0,2.0,,90.0
4,"Rogers, Matthew",5,3,1,6,,1.0,,2.0,,,1.0,1.0,,1.0,,1.0,5.0,,,,1.0,,47.0
25,"Schulz, Jay",,,,,,,,1.0,,,,,,,,,,,,,,,5.0
10,"Stafford, Greg",8,10,9,17,1,,17.0,,2.0,3.0,1.0,1.0,,,1.0,10.0,7.0,4.0,2.0,1.0,,,99.0
32,"Tivendale, Greg",19,7,3,22,,,,,1.0,10.0,3.0,2.0,2.0,,,8.0,14.0,1.0,,2.0,2.0,1.0,100.0
41,"Vardy, Royce",8,6,2,10,1,2.0,4.0,4.0,1.0,2.0,1.0,,1.0,,,4.0,6.0,1.0,2.0,4.0,,1.0,96.0
36,"Zantuck, Ty",6,1,7,13,,,,3.0,6.0,,,3.0,,1.0,,4.0,9.0,,,7.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,96,99,298,11,18.0,21.0,42.0,38.0,48.0,37.0,34.0,21.0,8.0,6.0,127.0,177.0,13.0,10.0,53.0,11.0,4.0,
Opposition,Opposition,163,84,98,261,5,12.0,42.0,44.0,25.0,46.0,26.0,39.0,8.0,21.0,,112.0,153.0,20.0,18.0,43.0,10.0,2.0,
