Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
23,"Collica, Michael",21y 317d,9 (3-0-6 33.33%),1 (0.11),←,
35,"Cox, Adrian",18y 256d,4 (1-0-3 25.00%),1 (0.25),←,
9,"Crawford, Shane",24y 255d,123 (57-1-65 46.75%),88 (0.72),←,
24,"Croad, Trent",19y 74d,26 (10-0-16 38.46%),11 (0.42),←,
19,"Dixon, Ben",21y 342d,38 (17-0-21 44.74%),53 (1.39),←,
34,"Graham, Mark",26y 70d,109 (47-1-61 43.58%),36 (0.33),←,
5,"Harford, Daniel",22y 64d,83 (33-0-50 39.76%),34 (0.41),←,
3,"Hay, Jonathan",19y 282d,30 (8-0-22 26.67%),3 (0.10),←,
2,"Holland, Nick",24y 297d,86 (34-1-51 40.12%),106 (1.23),←,
37,"Lekkas, Angelo",22y 327d,56 (20-0-36 35.71%),9 (0.16),←,
15,"Lord, Aaron",23y 305d,85 (42-1-42 50.00%),86 (1.01),53 (19-0-34 35.85%),67 (1.26)
7,"McCabe, Luke",22y 285d,59 (25-0-34 42.37%),4 (0.07),←,
31,"Obst, Chris",19y 225d,10 (6-0-4 60.00%),,←,
10,"Robran, Jonathon",26y 213d,65 (26-0-39 40.00%),5 (0.08),←,
32,"Rock, Anthony",28y 235d,181 (109-0-72 60.22%),140 (0.77),3 (1-0-2 33.33%),2 (0.67)
4,"Salmon, Paul",34y 122d,277 (150-3-124 54.69%),539 (1.95),68 (27-1-40 40.44%),30 (0.44)
29,"Tallis, Rayden",23y 347d,66 (24-0-42 36.36%),12 (0.18),←,
6,"Taylor, Richard",25y 312d,83 (34-1-48 41.57%),33 (0.40),←,
16,"Thompson, Nathan",21y 97d,7 (3-0-4 42.86%),3 (0.43),←,
8,"Treleven, Craig",28y 342d,66 (27-1-38 41.67%),16 (0.24),←,
21,"Vandenberg, Richard",22y 128d,8 (2-0-6 25.00%),2 (0.25),←,
30,"Woods, Tony",29y 324d,122 (50-1-71 41.39%),26 (0.21),91 (34-1-56 37.91%),16 (0.18)
Totals,Totals,24y 38d,1593 (728-10-855 45.70%),1208 (0.76),,
C,"Judge, Ken",41y 127d,76 (30-1-45 40.13%),,←,
