Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",23y 291d,48 (30-2-16 64.58%),49 (1.02),←,
14,"Calthorpe, David",22y 9d,45 (27-1-17 61.11%),33 (0.73),←,
7,"Daniher, Chris",29y 148d,86 (49-3-34 58.72%),23 (0.27),←,
20,"Darcy, Tim",31y 223d,190 (107-2-81 56.84%),88 (0.46),14 (11-2-1 85.71%),5 (0.36)
38,"Denham, Sean",26y 119d,117 (68-3-46 59.40%),50 (0.43),73 (44-3-26 62.33%),29 (0.40)
31,"Fletcher, Dustin",20y 111d,49 (33-2-14 69.39%),6 (0.12),←,
29,"Grenvold, David",29y 173d,108 (70-3-35 66.20%),18 (0.17),←,
39,"Hardwick, Damien",23y 8d,31 (19-1-11 62.90%),7 (0.23),←,
1,"Harvey, Mark",30y 76d,173 (115-2-56 67.05%),164 (0.95),←,
5,"Hird, James",22y 203d,61 (37-3-21 63.11%),109 (1.79),←,
13,"Long, Michael",25y 329d,123 (80-2-41 65.85%),97 (0.79),←,
2,"Mercuri, Mark",21y 186d,56 (36-2-18 66.07%),72 (1.29),←,
24,"Misiti, Joe",20y 290d,62 (38-3-21 63.71%),28 (0.45),←,
43,"Morgan, Danny",21y 6d,8 (5-1-2 68.75%),2 (0.25),←,
10,"ODonnell, Gary",30y 106d,178 (110-3-65 62.64%),67 (0.38),←,
3,"Salmon, Paul",30y 218d,206 (122-2-82 59.71%),504 (2.45),←,
19,"Somerville, Peter",27y 49d,97 (60-2-35 62.89%),80 (0.82),←,
12,"Symons, Michael",23y 344d,58 (36-2-20 63.79%),64 (1.10),←,
26,"Thompson, Mark",31y 280d,191 (123-2-66 64.92%),49 (0.26),←,
4,"Wanganeen, Gavin",22y 69d,103 (59-3-41 58.74%),49 (0.48),←,
35,"Young, Barry",25y 61d,83 (37-1-45 45.18%),50 (0.60),30 (18-1-11 61.67%),27 (0.90)
Totals,Totals,25y 244d,2073 (1261-45-767 60.83%),1609 (0.78),,
C,"Sheedy, Kevin",47y 245d,350 (226-4-120 65.14%),,←,
