Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
28,"Collins, Matthew",23y 143d,26 (13-0-13 50.00%),6 (0.23),12 (7-0-5 58.33%),4 (0.33)
33,"Farmer, Jeff",23y,95 (38-0-57 40.00%),197 (2.07),←,
21,"Febey, Steven",30y 310d,233 (118-0-115 50.64%),33 (0.14),←,
18,"Green, Brad",19y 103d,11 (7-0-4 63.64%),10 (0.91),←,
4,"Grgic, Brent",20y 260d,56 (24-0-32 42.86%),27 (0.48),←,
27,"Ingerson, Anthony",30y 255d,139 (56-0-83 40.29%),40 (0.29),102 (40-0-62 39.22%),15 (0.15)
16,"Johnstone, Travis",19y 343d,33 (13-0-20 39.39%),28 (0.85),←,
36,"Leoncelli, Andrew",25y 343d,80 (34-0-46 42.50%),30 (0.38),←,
35,"McDonald, Anthony",28y 11d,70 (30-0-40 42.86%),29 (0.41),←,
23,"McDonald, James",23y 263d,55 (28-0-27 50.91%),23 (0.42),←,
44,"Nicholson, Alistair",22y 112d,21 (10-0-11 47.62%),,←,
14,"Pitt, Steven",26y 338d,15 (9-0-6 60.00%),14 (0.93),2 (2-0-0 100.00%),
7,"Powell, Stephen",23y 291d,46 (28-1-17 61.96%),36 (0.78),16 (9-0-7 56.25%),15 (0.94)
43,"Rigoni, Guy",25y 333d,61 (31-0-30 50.82%),21 (0.34),←,
24,"Robertson, Russell",21y 213d,48 (24-0-24 50.00%),61 (1.27),←,
5,"Schwarz, David",27y 336d,130 (56-1-73 43.46%),202 (1.55),←,
42,"Walsh, Peter",23y 336d,34 (14-0-20 41.18%),7 (0.21),←,
31,"Wheatley, Paul",19y 73d,9 (7-0-2 77.78%),4 (0.44),←,
45,"Whelan, Matthew",20y 224d,13 (8-0-5 61.54%),,←,
34,"White, Jeff",23y 126d,91 (42-0-49 46.15%),54 (0.59),59 (29-0-30 49.15%),36 (0.61)
22,"Woewodin, Shane",23y 348d,85 (35-0-50 41.18%),32 (0.38),←,
13,"Yze, Adem",22y 277d,110 (45-0-65 40.91%),59 (0.54),←,
Totals,Totals,23y 362d,1461 (670-2-789 45.86%),913 (0.62),,
C,"Daniher, Neale",39y 130d,63 (31-0-32 49.21%),,←,
