Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Barling, Tim",2,2.0,4.0,6,,,7.0,1.0,,,,,1.0,4.0,,,,,,,,,
16,"Bolton, David",7,2.0,3.0,10,,,,1.0,,,,,1.0,2.0,,,,,,,,,
41,"Brown, David",1,2.0,1.0,2,,,,,,,,,,,,,,,,,,,
29,"Cordy, Neil",8,3.0,8.0,16,,,,2.0,,,,,1.0,1.0,,,,,,,,,
6,"Eustice, Mark",10,5.0,8.0,18,,,,,,,,,,2.0,,,,,,,,,
23,"Fell, Shane",9,6.0,1.0,10,4.0,,,1.0,,,,,3.0,1.0,,,,,,,,,
9,"Henwood, Wayne",7,6.0,2.0,9,,,,,,,,,,2.0,,,,,,,,,
46,"Kellett, Mark",11,3.0,5.0,16,,,1.0,,,,,,2.0,1.0,,,,,,,,,
14,"Kennedy, Michael",5,1.0,1.0,6,,,,1.0,,,,,2.0,1.0,,,,,,,,,
39,"Kerr, Robert",6,2.0,5.0,11,,,,1.0,,,,,,1.0,,,,,,,,,
10,"Mitchell, Barry",28,2.0,12.0,40,1.0,1.0,,2.0,,,,,3.0,4.0,,,,,,,,,
35,"Murphy, David",17,4.0,12.0,29,1.0,,,,,,,,4.0,1.0,,,,,,,,,
4,"Neagle, Merv",3,1.0,,3,,,,,,,,,,,,,,,,,,,
17,"Potter, Craig",9,4.0,4.0,13,,,,1.0,,,,,2.0,3.0,,,,,,,,,
8,"Ryan, Matthew",12,,3.0,15,,3.0,,1.0,,,,,2.0,2.0,,,,,,,,,
22,"Scott, Dion",4,1.0,1.0,5,,,3.0,,,,,,,2.0,,,,,,,,,
15,"Toohey, Bernard",13,7.0,6.0,19,,,,1.0,,,,,3.0,,,,,,,,,,
20,"West, Jim",9,6.0,5.0,14,2.0,1.0,,,,,,,1.0,,,,,,,,,,
27,"Wheeler, Sanford",10,,1.0,11,,,,,,,,,3.0,1.0,,,,,,,,,
26,"Wright, Stephen",13,,12.0,25,1.0,1.0,,2.0,,,,,5.0,,,,,,,,,,
Totals,Totals,184,57.0,94.0,278,9.0,6.0,11.0,14.0,,,,,33.0,28.0,,,,,,,,,
Opposition,Opposition,219,99.0,125.0,344,20.0,19.0,19.0,18.0,,,,,28.0,33.0,6.0,,,,,,,,
