Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",20y 304d,14 (7-0-7 50.00%),9 (0.64),←,
25,"Austin, Logan",20y 346d,3 (1-0-2 33.33%),,←,
1,"Boak, Travis",27y 322d,190 (87-1-102 46.05%),115 (0.61),←,
5,"Broadbent, Matthew",25y 322d,137 (60-1-76 44.16%),46 (0.34),←,
33,"Byrne-Jones, Darcy",20y 272d,11 (5-0-6 45.45%),3 (0.27),←,
22,"Dixon, Charlie",25y 269d,78 (25-1-52 32.69%),123 (1.58),13 (6-0-7 46.15%),29 (2.23)
7,"Ebert, Brad",26y 77d,182 (80-1-101 44.23%),96 (0.53),106 (52-1-53 49.53%),63 (0.59)
9,"Gray, Robbie",28y 80d,146 (66-0-80 45.21%),196 (1.34),←,
46,"Gray, Sam",24y 138d,27 (17-0-10 62.96%),11 (0.41),←,
8,"Hartlett, Hamish",25y 309d,123 (55-1-67 45.12%),69 (0.56),←,
32,"Howard, Dougal",20y 85d,6 (3-0-3 50.00%),3 (0.50),←,
24,"Impey, Jarman",20y 345d,46 (25-0-21 54.35%),14 (0.30),←,
48,"Krakouer, Nathan",28y 44d,75 (34-0-41 45.33%),22 (0.29),62 (33-0-29 53.23%),14 (0.23)
3,"Neade, Jake",22y 20d,47 (26-0-21 55.32%),42 (0.89),←,
13,"OShea, Cameron",24y 97d,77 (35-0-42 45.45%),7 (0.09),←,
29,"Pittard, Jasper",25y 78d,89 (47-0-42 52.81%),11 (0.12),←,
14,"Stewart, Paul",28y 344d,97 (40-0-57 41.24%),33 (0.34),←,
12,"Trengove, Jackson",25y 229d,125 (51-1-73 41.20%),10 (0.08),←,
39,"Westhoff, Justin",29y 261d,194 (88-1-105 45.62%),244 (1.26),←,
16,"Wines, Ollie",21y 255d,75 (41-0-34 54.67%),34 (0.45),←,
20,"Wingard, Chad",22y 325d,100 (49-1-50 49.50%),172 (1.72),←,
40,"Young, Aaron",23y 195d,54 (26-1-27 49.07%),41 (0.76),←,
Totals,Totals,24y 198d,1896 (868-9-1019 45.78%),1301 (0.69),,
C,"Hinkley, Ken",49y 262d,83 (47-0-36 56.63%),,←,
