Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bayes, Mark",18.0,2.0,6.0,24.0,,,,,,,,,,3.0,,,,,,,,,
13,"Brunton, Neil",6.0,3.0,8.0,14.0,,,,3.0,,,,,1.0,,,,,,,,,,
26,"Caven, Peter",6.0,6.0,4.0,10.0,,,,,,,,,,1.0,,,,,,,,,
42,"Chapman, Wade",,,,,,,,,,,,,,,,,,,,,,,
28,"Cresswell, Daryn",16.0,8.0,15.0,31.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
33,"Direen, Scott",19.0,6.0,8.0,27.0,,,,,,,,,1.0,1.0,,,,,,,,,
6,"Dunkley, Andrew",3.0,3.0,6.0,9.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,
37,"Filandia, Peter",14.0,6.0,4.0,18.0,3.0,2.0,,4.0,,,,,1.0,,,,,,,,,,
25,"Gray, Troy",6.0,3.0,2.0,8.0,,,,,,,,,1.0,,,,,,,,,,
39,"Heuskes, Adam",14.0,2.0,7.0,21.0,,,,4.0,,,,,2.0,,,,,,,,,,
47,"Higgins, Leon",15.0,6.0,4.0,19.0,2.0,,,1.0,,,,,1.0,3.0,,,,,,,,,
11,"Kappler, Darren",15.0,2.0,7.0,22.0,1.0,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
14,"Kelly, Paul",10.0,1.0,16.0,26.0,,,,3.0,,,,,2.0,1.0,,,,,,,,,
24,"Kickett, Derek",9.0,6.0,11.0,20.0,,,,2.0,,,,,1.0,,2.0,,,,,,,,
3,"Lewis, Dale",15.0,6.0,5.0,20.0,4.0,,,,,,,,3.0,2.0,,,,,,,,,
16,"McMahon, Gavin",2.0,,,2.0,,,,,,,,,,,,,,,,,,,
8,"Minton-Connell, Simon",6.0,6.0,2.0,8.0,2.0,4.0,,1.0,,,,,,1.0,,,,,,,,,
17,"Mooney, Jason",3.0,2.0,4.0,7.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,
22,"Rose, Gavin",7.0,3.0,6.0,13.0,1.0,,12.0,2.0,,,,,2.0,2.0,,,,,,,,,
7,"Seymour, Brad",4.0,3.0,7.0,11.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Watters, Scott",1.0,,7.0,8.0,,,,1.0,,,,,,,,,,,,,,,
Totals,Totals,189.0,74.0,129.0,318.0,15.0,9.0,12.0,28.0,,,,,21.0,16.0,2.0,,,,,,,,
Opposition,Opposition,213.0,82.0,138.0,351.0,16.0,15.0,25.0,27.0,,,,,16.0,21.0,4.0,,,,,,,,
