North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",24y 50d,26 (13-0-13 50.00%),10 (0.38),16 (6-0-10 37.50%),6 (0.38)
18,"Atley, Shaun",25y 192d,155 (79-0-76 50.97%),27 (0.17),←,
50,"Brown, Ben",25y 124d,78 (42-0-36 53.85%),154 (1.97),←,
13,"Clarke, Ryan",20y 280d,22 (7-0-15 31.82%),6 (0.27),←,
10,"Cunnington, Ben",26y 267d,166 (86-0-80 51.81%),68 (0.41),←,
9,"Davies-Uniacke, Luke",18y 289d,1 (0-0-1 0.00%),,←,
14,"Dumont, Trent",22y 267d,40 (11-0-29 27.50%),15 (0.38),←,
22,"Goldstein, Todd",29y 266d,191 (97-1-93 51.05%),102 (0.53),←,
39,"Hartung, Billy",23y 59d,64 (43-1-20 67.97%),27 (0.42),1 (0-0-1 0.00%),
4,"Higgins, Shaun",30y 20d,184 (86-1-97 47.01%),197 (1.07),55 (28-0-27 50.91%),69 (1.25)
8,"Hrovat, Nathan",23y 290d,53 (20-0-33 37.74%),28 (0.53),23 (6-0-17 26.09%),14 (0.61)
5,"Jacobs, Ben",26y 74d,78 (38-0-40 48.72%),10 (0.13),52 (33-0-19 63.46%),5 (0.10)
34,"Macmillan, Jamie",26y 182d,118 (61-0-57 51.69%),43 (0.36),←,
11,"McDonald, Luke",23y 43d,75 (39-0-36 52.00%),11 (0.15),←,
12,"Simpkin, Jy",20y 19d,14 (3-0-11 21.43%),9 (0.64),←,
25,"Tarrant, Robbie",28y 333d,106 (50-0-56 47.17%),42 (0.40),←,
16,"Thompson, Scott",31y 319d,201 (96-2-103 48.26%),7 (0.03),←,
28,"Turner, Kayne",22y 83d,37 (19-0-18 51.35%),33 (0.89),←,
33,"Vickers-Willis, Ed",21y 361d,8 (4-0-4 50.00%),,←,
30,"Waite, Jarrad",35y 48d,232 (96-4-132 42.24%),345 (1.49),48 (30-0-18 62.50%),93 (1.94)
2,"Williams, Marley",24y 245d,82 (40-0-42 48.78%),9 (0.11),14 (4-0-10 28.57%),3 (0.21)
7,"Ziebell, Jack",27y 24d,167 (80-0-87 47.90%),105 (0.63),←,
Totals,Totals,25y 141d,2098 (1010-9-1079 48.14%),1248 (0.59),,
C,"Scott, Brad",41y 325d,180 (91-0-89 50.56%),,←,
