Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
11,"Barlow, Ed",22y 60d,12 (5-2-5 50.00%),7 (0.58),←,
42,"Bevan, Paul",24y 182d,90 (52-2-36 58.89%),24 (0.27),←,
14,"Bird, Craig",20y 66d,22 (11-1-10 52.27%),8 (0.36),←,
6,"Bolton, Craig",28y 301d,175 (104-2-69 60.00%),25 (0.14),146 (87-2-57 60.27%),15 (0.10)
24,"Bolton, Jude",29y 13d,212 (116-3-93 55.42%),98 (0.46),←,
32,"Buchanan, Amon",26y 169d,109 (63-2-44 58.72%),55 (0.50),←,
28,"Crouch, Jared",31y 23d,210 (112-1-97 53.57%),49 (0.23),←,
37,"Goodes, Adam",29y 79d,231 (127-3-101 55.63%),230 (1.00),←,
39,"Grundy, Heath",22y 299d,25 (15-0-10 60.00%),14 (0.56),←,
1,"Hall, Barry",32y 48d,240 (122-3-115 51.46%),581 (2.42),152 (88-2-62 58.55%),437 (2.88)
15,"Jack, Kieren",21y 273d,26 (13-1-12 51.92%),12 (0.46),←,
16,"Jolly, Darren",27y 142d,145 (78-2-65 54.48%),55 (0.38),97 (58-2-37 60.82%),44 (0.45)
31,"Kirk, Brett",32y 154d,196 (110-3-83 56.89%),76 (0.39),←,
9,"Malceski, Nick",24y 225d,57 (39-1-17 69.30%),30 (0.53),←,
29,"Mattner, Martin",26y 234d,123 (73-1-49 59.76%),19 (0.15),25 (13-1-11 54.00%),5 (0.20)
3,"McVeigh, Jarrad",23y 355d,106 (61-2-43 58.49%),74 (0.70),←,
33,"Moore, Jarred",23y 22d,33 (19-1-13 59.09%),27 (0.82),←,
5,"OKeefe, Ryan",28y 63d,165 (95-2-68 58.18%),179 (1.08),←,
25,"Richards, Ted",26y 76d,104 (59-2-43 57.69%),29 (0.28),71 (40-2-29 57.75%),10 (0.14)
30,"Roberts-Thomson, Lewis",25y 201d,99 (61-1-37 62.12%),12 (0.12),←,
2,"Shaw, Rhyce",27y 163d,95 (48-0-47 50.53%),20 (0.21),1 (0-0-1 0.00%),
18,"White, Jesse",21y 78d,3 (0-1-2 16.67%),,←,
Totals,Totals,26y 47d,2478 (1383-36-1059 55.81%),1624 (0.66),,
C,"Roos, Paul",45y 274d,157 (94-2-61 60.51%),,←,
