Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
7,"Ayres, Gary",29y 275d,207 (154-1-52 74.64%),47 (0.23),←,
4,"Collins, Andrew",25y 66d,66 (51-0-15 77.27%),16 (0.24),←,
3,"Condon, Anthony",22y 206d,41 (31-0-10 75.61%),13 (0.32),←,
32,"Cooper, Paul",22y 85d,10 (5-0-5 50.00%),,←,
14,"Dear, Greg",27y 74d,110 (87-0-23 79.09%),17 (0.15),←,
13,"Dear, Paul",23y 184d,27 (18-0-9 66.67%),20 (0.74),←,
9,"DiPierdomenico, Robert",32y 56d,235 (166-0-69 70.64%),129 (0.55),←,
16,"Gowers, Andrew",21y 80d,14 (11-0-3 78.57%),5 (0.36),←,
1,"Jencke, Ray",24y 97d,65 (48-0-17 73.85%),16 (0.25),←,
34,"Kennedy, John",30y 220d,229 (158-1-70 69.21%),195 (0.85),←,
24,"Langford, Chris",27y 179d,159 (123-1-35 77.67%),27 (0.17),←,
12,"Lawrence, Stephen",21y 69d,16 (10-0-6 62.50%),8 (0.50),←,
20,"Maginness, Scott",23y 332d,48 (40-0-8 83.33%),2 (0.04),←,
35,"Morrissey, James",25y 269d,53 (41-0-12 77.36%),52 (0.98),←,
44,"Platten, John",27y 105d,106 (83-0-23 78.30%),117 (1.10),←,
18,"Pritchard, Darrin",24y 101d,69 (54-0-15 78.26%),31 (0.45),←,
29,"Ralphsmith, Sean",23y 198d,2 (1-0-1 50.00%),3 (1.50),←,
30,"Schwab, Peter",29y 281d,167 (124-1-42 74.55%),37 (0.22),←,
17,"Tuck, Michael",37y 6d,395 (278-1-116 70.51%),316 (0.80),←,
10,"Wittman, Chris",24y 304d,61 (49-0-12 80.33%),58 (0.95),←,
Totals,Totals,26y 68d,2080 (1532-5-543 73.65%),1109 (0.53),,
C,"Jeans, Allan",56y 282d,544 (345-2-197 63.60%),,211 (152-1-58 72.27%),
