Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Bentick, Adam",3,1,5,8,,,,3.0,,1.0,2.0,,1.0,,,4.0,5.0,,,,,,40.0
19,"Betts, Eddie",3,,2,5,,1.0,,1.0,,1.0,,,,,,3.0,2.0,,,,,,67.0
16,"Camporeale, Scott",17,4,6,23,,,,6.0,4.0,9.0,4.0,1.0,1.0,,,8.0,15.0,,,5.0,3.0,2.0,100.0
7,"Davies, Justin",5,3,6,11,,,,3.0,2.0,1.0,1.0,1.0,3.0,,,6.0,6.0,1.0,,2.0,,,84.0
26,"De Luca, Adrian",1,1,,1,,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,79.0
25,"Fevola, Brendan",11,10,3,14,5,5.0,,2.0,,1.0,,2.0,1.0,,,4.0,10.0,2.0,8.0,2.0,,,100.0
11,"French, Barnaby",3,2,5,8,,,18.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,4.0,5.0,,,3.0,,,93.0
33,"Houlihan, Ryan",14,1,9,23,,,,,7.0,6.0,1.0,1.0,,,,10.0,11.0,,,3.0,3.0,2.0,93.0
10,"Johnson, Brett",4,2,3,7,,,,4.0,1.0,1.0,2.0,1.0,,,,2.0,4.0,,,2.0,,,47.0
43,"Koutoufides, Anthony",10,1,11,21,2,,1.0,1.0,1.0,3.0,8.0,3.0,2.0,1.0,,14.0,7.0,,,1.0,1.0,,100.0
12,"Lappin, Matthew",5,3,8,13,,,,1.0,,3.0,2.0,1.0,1.0,,,7.0,5.0,1.0,,1.0,2.0,1.0,93.0
20,"McGrath, Cory",8,3,4,12,,,,3.0,3.0,2.0,,1.0,1.0,1.0,,4.0,8.0,1.0,,4.0,,,100.0
28,"Prendergast, Ian",1,1,2,3,,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,5.0,,,45.0
29,"Scotland, Heath",2,3,5,7,,,,3.0,,,1.0,2.0,,1.0,,2.0,5.0,,,4.0,1.0,,69.0
6,"Simpson, Kade",4,1,1,5,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,3.0,4.0,,,5.0,,,55.0
24,"Stevens, Nick",15,4,11,26,,,,2.0,4.0,6.0,6.0,6.0,3.0,2.0,,16.0,12.0,,,3.0,,,99.0
15,"Teague, David",8,3,8,16,,,,4.0,5.0,,1.0,2.0,1.0,,,11.0,3.0,2.0,1.0,7.0,6.0,1.0,100.0
32,"Thornton, Bret",5,1,1,6,,,1.0,,5.0,,1.0,2.0,1.0,,,3.0,4.0,,,3.0,,,100.0
30,"Waite, Jarrad",8,8,6,14,3,1.0,,2.0,,1.0,,4.0,,1.0,,3.0,10.0,1.0,3.0,3.0,,,100.0
1,"Walker, Andrew",4,1,5,9,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,7.0,,,1.0,3.0,,45.0
8,"Whitnall, Lance",12,4,8,20,,1.0,5.0,,9.0,1.0,1.0,3.0,,1.0,,8.0,11.0,1.0,1.0,3.0,1.0,,100.0
34,"Wiggins, Simon",4,2,2,6,,,,2.0,3.0,1.0,1.0,1.0,,1.0,,2.0,4.0,,,4.0,2.0,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,147,59,111,258,10,13.0,28.0,44.0,47.0,42.0,35.0,38.0,19.0,12.0,,118.0,141.0,9.0,14.0,62.0,22.0,7.0,
Opposition,Opposition,189,97,141,330,22,11.0,36.0,42.0,34.0,65.0,32.0,44.0,12.0,19.0,6.0,111.0,214.0,11.0,28.0,45.0,10.0,16.0,
