Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
22,"Bentley, Greg",21y 116d,21 (9-0-12 42.86%),6 (0.29),←,
10,"Boak, Travis",20y 2d,29 (15-0-14 51.72%),12 (0.41),←,
20,"Brogan, Dean",29y 233d,119 (75-1-43 63.45%),37 (0.31),←,
8,"Burgoyne, Shaun",25y 287d,144 (92-0-52 63.89%),166 (1.15),←,
27,"Carlile, Alipate",21y 95d,28 (12-0-16 42.86%),,←,
25,"Cassisi, Domenic",25y 316d,124 (73-1-50 59.27%),50 (0.40),←,
18,"Cornes, Kane",25y 211d,158 (94-1-63 59.81%),67 (0.42),←,
37,"Deluca, Fabian",21y 189d,10 (1-0-9 10.00%),1 (0.10),←,
33,"Ebert, Brett",24y 259d,94 (47-1-46 50.53%),145 (1.54),←,
13,"Farmer, Mitch",19y 212d,1 (0-0-1 0.00%),,←,
44,"Logan, Tom",23y 32d,35 (14-0-21 40.00%),8 (0.23),32 (14-0-18 43.75%),8 (0.25)
12,"Lonie, Nathan",25y 152d,103 (38-0-65 36.89%),51 (0.50),39 (18-0-21 46.15%),16 (0.41)
26,"Lower, Nick",21y 41d,11 (3-0-8 27.27%),,←,
4,"Motlop, Daniel",26y 140d,94 (40-1-53 43.09%),151 (1.61),47 (20-0-27 42.55%),98 (2.09)
16,"Pearce, Danyle",22y 118d,67 (31-0-36 46.27%),38 (0.57),←,
36,"Pettigrew, Michael",23y 140d,74 (35-0-39 47.30%),25 (0.34),←,
15,"Rodan, David",24y 300d,108 (41-0-67 37.96%),87 (0.81),43 (22-0-21 51.16%),44 (1.02)
43,"Salter, Nick",21y 4d,1 (0-0-1 0.00%),2 (2.00),←,
14,"Stewart, Paul",21y 24d,8 (1-0-7 12.50%),,←,
9,"Surjan, Jacob",22y 354d,62 (33-0-29 53.23%),10 (0.16),←,
28,"Thurstans, Toby",27y 355d,96 (57-1-38 59.90%),50 (0.52),←,
39,"Westhoff, Justin",21y 307d,33 (16-0-17 48.48%),53 (1.61),←,
Totals,Totals,23y 177d,1420 (727-6-687 51.20%),959 (0.68),,
C,"Williams, Mark",49y 348d,232 (134-2-96 58.19%),,←,
