Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",25y 83d,5 (1-0-4 20.00%),,←,
44,"Bellchambers, Tom",23y 34d,41 (14-1-26 35.37%),20 (0.49),←,
24,"Browne, Alex",20y 3d,5 (0-0-5 0.00%),2 (0.40),←,
22,"Carlisle, Jake",20y 316d,27 (12-0-15 44.44%),7 (0.26),←,
32,"Colyer, Travis",20y 354d,27 (12-0-15 44.44%),17 (0.63),←,
12,"Crameri, Stewart",24y 2d,38 (20-1-17 53.95%),63 (1.66),←,
29,"Davey, Alwyn",28y 89d,84 (39-1-44 47.02%),101 (1.20),←,
15,"Dempsey, Courtenay",24y 350d,71 (29-2-40 42.25%),17 (0.24),←,
31,"Fletcher, Dustin",37y 97d,364 (214-5-145 59.48%),69 (0.19),←,
3,"Gumbleton, Scott",24y 9d,27 (10-0-17 37.04%),32 (1.19),←,
34,"Hardingham, Kyle",23y 346d,46 (23-1-22 51.09%),9 (0.20),←,
21,"Heppell, Dyson",20y 90d,40 (21-1-18 53.75%),5 (0.13),←,
43,"Hibberd, Michael",22y 222d,19 (11-0-8 57.89%),1 (0.05),←,
39,"Hocking, Heath",24y 229d,78 (36-2-40 47.44%),28 (0.36),←,
18,"Hurley, Michael",22y 72d,60 (27-2-31 46.67%),72 (1.20),←,
7,"Jetta, Leroy",24y 37d,80 (39-1-40 49.38%),72 (0.90),←,
41,"Lee, Brendan",24y 323d,1 (0-0-1 0.00%),,←,
14,"Lonergan, Sam",25y 139d,78 (33-2-43 43.59%),38 (0.49),←,
42,"Lovett-Murray, Nathan",29y 268d,141 (53-2-86 38.30%),72 (0.51),←,
17,"Melksham, Jake",20y 349d,56 (25-1-30 45.54%),26 (0.46),←,
6,"Monfries, Angus",25y 206d,147 (58-3-86 40.48%),161 (1.10),←,
4,"Watson, Jobe",27y 186d,151 (63-3-85 42.72%),77 (0.51),←,
Totals,Totals,24y 206d,1586 (740-28-818 46.66%),889 (0.56),,
C,"Hird, James",39y 190d,42 (22-1-19 53.57%),,←,
