Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 305d,50 (24-1-25 49.00%),4 (0.08),32 (17-1-14 54.69%),
7,"Burgoyne, Peter",24y 103d,95 (45-2-48 48.42%),98 (1.03),←,
9,"Carr, Josh",22y 13d,45 (26-1-18 58.89%),25 (0.56),←,
12,"Cockatoo-Collins, Che",27y 68d,128 (73-3-52 58.20%),185 (1.45),43 (26-0-17 60.47%),76 (1.77)
35,"Cornes, Chad",22y 181d,58 (30-1-27 52.59%),57 (0.98),←,
18,"Cornes, Kane",19y 127d,9 (4-0-5 44.44%),1 (0.11),←,
17,"Dew, Stuart",22y 267d,81 (39-2-40 49.38%),108 (1.33),←,
10,"Francou, Josh",27y 278d,113 (55-3-55 50.00%),55 (0.49),←,
11,"Hardwick, Damien",29y 267d,159 (105-1-53 66.35%),13 (0.08),6 (4-0-2 66.67%),
38,"James, Roger",26y 203d,84 (43-2-39 52.38%),54 (0.64),←,
29,"Kingsley, Adam",26y 265d,100 (51-2-47 52.00%),23 (0.23),←,
5,"Lade, Brendon",25y 306d,74 (34-2-38 47.30%),51 (0.69),←,
33,"Mead, Darren",31y 44d,116 (57-3-56 50.43%),8 (0.07),←,
3,"Montgomery, Brett",28y 345d,113 (67-2-44 60.18%),79 (0.70),53 (27-1-25 51.89%),25 (0.47)
27,"Poulton, Jared",25y 21d,40 (19-1-20 48.75%),10 (0.25),←,
1,"Primus, Matthew",27y 120d,111 (45-2-64 41.44%),39 (0.35),91 (44-2-45 49.45%),34 (0.37)
6,"Schofield, Jarrad",27y 102d,133 (75-1-57 56.77%),97 (0.73),70 (36-1-33 52.14%),63 (0.90)
24,"Stevens, Michael",21y 186d,13 (5-0-8 38.46%),1 (0.08),←,
36,"Stevens, Nick",22y 129d,88 (44-2-42 51.14%),58 (0.66),←,
16,"Tredrea, Warren",23y 139d,89 (44-1-44 50.00%),170 (1.91),←,
2,"Wakelin, Darryl",27y 274d,145 (72-1-72 50.00%),10 (0.07),30 (19-0-11 63.33%),2 (0.07)
4,"Wanganeen, Gavin",28y 328d,219 (122-5-92 56.85%),144 (0.66),92 (49-2-41 54.35%),81 (0.88)
Totals,Totals,25y 251d,2063 (1079-38-946 52.30%),1290 (0.63),,
C,"Williams, Mark",43y 264d,75 (38-1-36 51.33%),,←,
