St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",8,2,3.0,11,,,,7.0,1.0,,6.0,,1.0,,,3,8,,,1.0,,,
22,"Begley, James",10,6,6.0,16,,1.0,,4.0,4.0,2.0,1.0,1.0,,1.0,,5,12,1.0,1.0,4.0,1.0,,
6,"Black, Heath",5,1,7.0,12,,2.0,,2.0,1.0,4.0,4.0,,1.0,,,7,5,,,,1.0,,
11,"Callaghan, Craig",3,1,2.0,5,,,,,,1.0,,,,,,2,4,,,,,,
18,"Cripps, Jason",6,5,5.0,11,,,,2.0,,3.0,1.0,1.0,,1.0,,2,10,,1.0,,,,
26,"Dal Santo, Nick",4,1,,4,1.0,1.0,,,,1.0,1.0,,,,,3,1,,1.0,,,,
10,"Everitt, Peter",10,5,1.0,11,1.0,1.0,20.0,4.0,,3.0,1.0,2.0,1.0,2.0,,2,8,,2.0,2.0,,,
9,"Gehrig, Fraser",8,6,5.0,13,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,7,6,1.0,1.0,2.0,,,
2,"Hamill, Aaron",12,3,4.0,16,,,,4.0,1.0,1.0,2.0,4.0,2.0,1.0,,9,6,2.0,,4.0,,,
7,"Hayes, Lenny",10,4,10.0,20,2.0,,,4.0,1.0,5.0,5.0,,,,,7,13,,1.0,1.0,,,
8,"Hudghton, Max",8,5,3.0,11,,,,1.0,1.0,1.0,,,1.0,,,4,7,,,8.0,,,
5,"Jones, Austinn",11,3,4.0,15,,1.0,,,2.0,6.0,,,,,,2,13,,,,4.0,,
15,"Lawrence, Steven",5,1,2.0,7,,,,1.0,3.0,1.0,,,,,,4,3,,,,,,
23,"Loewe, Stewart",5,3,2.0,7,,,13.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,,5,1,2.0,,2.0,,,
44,"Milne, Stephen",6,1,1.0,7,2.0,1.0,,3.0,,,,,2.0,,,4,5,,1.0,,,,
43,"Moyle, Brett",7,5,6.0,13,,,1.0,5.0,,2.0,,2.0,1.0,,,3,10,,,2.0,,,
1,"Peckett, Justin",9,4,4.0,13,,,,2.0,1.0,4.0,2.0,1.0,,1.0,,4,8,1.0,,2.0,1.0,,
12,"Riewoldt, Nick",10,7,5.0,15,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,5,10,1.0,1.0,2.0,2.0,,
40,"Schwarze, Troy",11,5,1.0,12,,,,,4.0,1.0,2.0,1.0,,,,3,7,,,4.0,1.0,,
4,"Thompson, Andrew",11,7,11.0,22,1.0,,,7.0,3.0,4.0,7.0,1.0,2.0,1.0,,7,15,,,1.0,,,
13,"Voss, Brett",7,4,1.0,8,,,,2.0,2.0,1.0,3.0,2.0,,,,2,6,,,4.0,1.0,,
30,"Wulf, Daniel",11,2,2.0,13,,,,1.0,3.0,4.0,,1.0,,,,2,10,,,,,,
Totals,Totals,177,81,85.0,262,9.0,9.0,37.0,54.0,30.0,50.0,40.0,22.0,14.0,10.0,,92,168,8.0,9.0,39.0,11.0,,
Opposition,Opposition,182,74,96.0,278,16.0,9.0,50.0,41.0,34.0,49.0,44.0,30.0,10.0,14.0,6.0,106,171,12.0,11.0,33.0,13.0,,
