Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",19,9,14,33,,,,1.0,8.0,3.0,1.0,2.0,,1.0,,4.0,26.0,,,2.0,4.0,,83.0
14,"Bedford, Toby",2,1,6,8,,,,3.0,1.0,1.0,2.0,,1.0,,,2.0,6.0,,,1.0,,1.0,84.0
32,"Briggs, Kieren",7,3,5,12,,,36.0,4.0,2.0,2.0,4.0,5.0,1.0,2.0,,10.0,5.0,,,2.0,,,77.0
46 ↓,"Brown, Callum",8,5,6,14,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,1.0,,6.0,9.0,1.0,,2.0,,2.0,71.0
44,"Buckley, Jack",7,7,6,13,,,,3.0,1.0,,,,,,,2.0,11.0,,,5.0,,,82.0
5,"Cadman, Aaron",8,7,1,9,2,1.0,,2.0,,1.0,,2.0,,1.0,,3.0,7.0,1.0,4.0,3.0,,,59.0
17,"Callaghan, Finn",11,3,13,24,,1.0,,4.0,4.0,1.0,3.0,4.0,,2.0,,5.0,19.0,1.0,1.0,,1.0,,76.0
12,"Green, Tom",15,5,13,28,,,1.0,6.0,2.0,5.0,9.0,4.0,3.0,2.0,2.0,16.0,14.0,,,,,1.0,76.0
4,"Greene, Toby",15,6,2,17,5,1.0,,2.0,,6.0,3.0,2.0,,1.0,3.0,6.0,11.0,,3.0,,2.0,,91.0
27,"Himmelberg, Harry",9,4,5,14,,,,2.0,5.0,,,1.0,1.0,,,3.0,9.0,,,6.0,1.0,,92.0
23,"Hogan, Jesse",5,3,2,7,2,,,1.0,,1.0,,1.0,1.0,,,5.0,2.0,2.0,2.0,2.0,,,92.0
39,"Idun, Connor",8,6,10,18,,,,2.0,3.0,,1.0,2.0,,2.0,,6.0,13.0,1.0,,5.0,,,84.0
2,"Jones, Darcy",7,2,6,13,1,,,4.0,,3.0,,1.0,1.0,,,4.0,9.0,,,1.0,,1.0,81.0
22,"Kelly, Josh",14,2,14,28,,,,5.0,1.0,5.0,3.0,5.0,,1.0,,15.0,12.0,,,1.0,,2.0,85.0
31 ↑,"McMullin, Toby",4,3,1,5,,2.0,,,1.0,1.0,,,,,,,5.0,,2.0,1.0,,,9.0
26,"Riccardi, Jake",6,3,5,11,1,1.0,7.0,2.0,,1.0,3.0,4.0,,2.0,,6.0,5.0,1.0,1.0,,,,73.0
18,"Stone, Conor",7,4,5,12,,,,,2.0,,,2.0,,,,,11.0,,,,,,74.0
20,"Stringer, Jake",8,2,,8,2,2.0,,2.0,,3.0,2.0,1.0,3.0,1.0,,5.0,3.0,,1.0,,,1.0,82.0
15,"Taylor, Sam",10,8,9,19,,,,1.0,4.0,2.0,1.0,5.0,1.0,,,8.0,11.0,2.0,,3.0,1.0,,100.0
1,"Thomas, Harvey",6,2,7,13,1,,,3.0,,4.0,1.0,,,,,3.0,10.0,,,1.0,1.0,3.0,80.0
8,"Ward, Callan",15,9,12,27,1,,,2.0,6.0,3.0,2.0,4.0,1.0,1.0,,5.0,21.0,1.0,1.0,,1.0,1.0,86.0
10,"Wehr, Jacob",14,6,6,20,1,,,5.0,6.0,4.0,1.0,3.0,2.0,1.0,,6.0,14.0,,1.0,,,,80.0
6,"Whitfield, Lachie",18,5,6,24,,,,2.0,3.0,2.0,1.0,3.0,,1.0,,5.0,13.0,,,1.0,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,105,154,377,16,14.0,45.0,57.0,50.0,51.0,38.0,53.0,15.0,19.0,5.0,125.0,246.0,10.0,16.0,36.0,12.0,12.0,
Opposition,Opposition,198,79,152,350,12,10.0,22.0,51.0,34.0,62.0,35.0,57.0,19.0,15.0,1.0,112.0,225.0,5.0,14.0,27.0,14.0,8.0,
