North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Archer, Jackson",6,4,2,8,,,,,3.0,,,2.0,1.0,1.0,,2.0,6.0,,,4.0,,,82.0
30,"Comben, Charlie",10,6,5,15,,,,2.0,2.0,2.0,,1.0,2.0,,,7.0,8.0,,,11.0,,,95.0
4,"Corr, Aidan",11,8,1,12,,,,2.0,3.0,,1.0,2.0,1.0,,,3.0,9.0,,,8.0,,,91.0
25,"Curtis, Paul",7,4,4,11,,,,6.0,,3.0,,4.0,2.0,2.0,,5.0,7.0,,,1.0,,,84.0
9,"Davies-Uniacke, Luke",10,4,21,31,1,,,3.0,1.0,4.0,8.0,5.0,4.0,4.0,3.0,17.0,13.0,,,2.0,1.0,,88.0
16,"Fisher, Zac",19,6,4,23,,,,1.0,6.0,1.0,,4.0,1.0,,,7.0,14.0,,,2.0,,,80.0
40,"Ford, Eddie",11,7,6,17,2,1.0,,2.0,,3.0,,3.0,,2.0,,7.0,6.0,3.0,1.0,,,,77.0
20,"Larkey, Nick",5,3,1,6,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,2.0,5.0,,2.0,4.0,,,95.0
11,"McDonald, Luke",8,3,3,11,,,,6.0,4.0,1.0,,1.0,,,,2.0,9.0,,,6.0,,,81.0
29,"Phillips, Will",4,1,8,12,,,,8.0,,2.0,4.0,2.0,2.0,2.0,,6.0,7.0,,,1.0,,1.0,83.0
32 ↓,"Pink, Toby",2,2,4,6,,1.0,,1.0,,,,,,,,3.0,3.0,1.0,1.0,,,,43.0
24,"Powell, Tom",9,2,9,18,,,,2.0,2.0,3.0,,1.0,,,,3.0,14.0,,,,,,79.0
8,"Scott, Bailey",15,1,2,17,,,,2.0,3.0,6.0,1.0,1.0,,,,6.0,10.0,,,,,,80.0
3,"Sheezel, Harry",19,7,8,27,2,,,2.0,4.0,3.0,3.0,2.0,,1.0,,10.0,18.0,1.0,1.0,2.0,,,81.0
14,"Shiels, Liam",12,3,4,16,,,,4.0,2.0,4.0,2.0,2.0,5.0,,,5.0,10.0,,,1.0,,,75.0
12,"Simpkin, Jy",13,3,12,25,1,,,1.0,1.0,2.0,5.0,1.0,2.0,1.0,,12.0,11.0,,1.0,1.0,,1.0,83.0
15 ↑,"Stephens, Dylan",11,3,3,14,,,,,1.0,1.0,1.0,4.0,1.0,,,3.0,10.0,,,,,,35.0
5,"Taylor, Curtis",12,7,2,14,,,,2.0,,2.0,,2.0,,,,3.0,11.0,2.0,,1.0,,1.0,75.0
43,"Teakle, Brynn",5,4,5,10,,1.0,10.0,1.0,,3.0,1.0,3.0,,,,4.0,6.0,1.0,1.0,,,,65.0
13,"Tucker, Darcy",6,3,6,12,,,,1.0,1.0,1.0,,1.0,,,,2.0,10.0,,,1.0,,,71.0
6,"Wardlaw, George",13,3,10,23,,1.0,,8.0,3.0,3.0,7.0,2.0,2.0,2.0,,15.0,9.0,1.0,,1.0,,,87.0
38,"Xerri, Tristan",10,2,7,17,,,20.0,10.0,,3.0,9.0,8.0,1.0,4.0,,14.0,3.0,1.0,,8.0,,,82.0
44,"Zurhaar, Cameron",8,4,4,12,4,1.0,,2.0,,,,3.0,2.0,3.0,1.0,5.0,7.0,1.0,2.0,,,2.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,90,131,357,10,7.0,30.0,67.0,36.0,48.0,42.0,56.0,27.0,24.0,4.0,143.0,206.0,11.0,9.0,54.0,1.0,5.0,
Opposition,Opposition,195,72,91,286,11,4.0,35.0,67.0,36.0,47.0,35.0,57.0,24.0,27.0,2.0,135.0,143.0,10.0,9.0,41.0,6.0,8.0,
