Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Boyd, Matthew",19,5,5,24,,1.0,1.0,7.0,1.0,7.0,6.0,5.0,1.0,1.0,,8.0,14.0,1.0,,6.0,,,85.0
17,"Cooney, Adam",1,1,,1,,,,,,,,,,,,,1.0,,,1.0,,,3.0
4,"Cross, Daniel",4,2,9,13,,,3.0,6.0,,,5.0,,4.0,,,12.0,2.0,1.0,,1.0,,1.0,89.0
10,"Eagleton, Nathan",14,4,3,17,2,1.0,,,,4.0,2.0,2.0,2.0,,,6.0,9.0,,1.0,1.0,,,91.0
13,"Giansiracusa, Daniel",5,1,3,8,,,,2.0,,2.0,2.0,,3.0,,,6.0,1.0,,,1.0,,,87.0
9,"Gilbee, Lindsay",9,3,,9,1,,,2.0,2.0,1.0,,2.0,1.0,1.0,,2.0,6.0,1.0,,4.0,,,89.0
1,"Grant, Jarrad",7,6,2,9,2,1.0,,5.0,1.0,,,1.0,1.0,,,3.0,6.0,2.0,4.0,1.0,1.0,,92.0
16,"Griffen, Ryan",9,1,6,15,,1.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,,,11.0,5.0,,,,,,83.0
8,"Hahn, Mitch",6,4,7,13,,,,1.0,1.0,,3.0,,,,,5.0,7.0,,,1.0,,,85.0
28,"Hall, Barry",6,3,3,9,2,1.0,3.0,1.0,,1.0,1.0,2.0,1.0,2.0,,5.0,3.0,1.0,1.0,,,1.0,93.0
40,"Harbrow, Jarrod",9,7,2,11,,,,4.0,3.0,1.0,,1.0,,,,3.0,7.0,2.0,,1.0,4.0,,93.0
25,"Hargrave, Ryan",10,4,7,17,,,1.0,2.0,4.0,1.0,,3.0,,1.0,,5.0,9.0,2.0,,2.0,1.0,1.0,84.0
15,"Hudson, Ben",5,3,10,15,2,,20.0,3.0,,4.0,2.0,3.0,1.0,2.0,,12.0,5.0,,,4.0,,,75.0
6,"Johnson, Brad",6,3,,6,,,,2.0,1.0,1.0,1.0,2.0,,2.0,,2.0,4.0,,,1.0,,1.0,56.0
19,"Jones, Liam",7,3,,7,1,,,2.0,,3.0,,3.0,3.0,2.0,,4.0,3.0,1.0,1.0,,,,85.0
36,"Lake, Brian",12,7,3,15,,2.0,,1.0,3.0,3.0,,4.0,1.0,2.0,,5.0,8.0,2.0,1.0,3.0,2.0,,98.0
44,"Moles, Brodie",4,2,6,10,,,,3.0,1.0,2.0,2.0,1.0,,1.0,,3.0,6.0,,,,,,82.0
38,"Morris, Dale",4,1,5,9,,1.0,,4.0,1.0,1.0,1.0,2.0,,1.0,,3.0,6.0,1.0,,3.0,,,88.0
2,"Murphy, Robert",8,2,3,11,,,,1.0,1.0,2.0,1.0,3.0,,3.0,,,10.0,,,1.0,3.0,1.0,86.0
42,"Picken, Liam",9,5,6,15,,,,6.0,2.0,5.0,,4.0,2.0,1.0,,7.0,9.0,,,1.0,,1.0,95.0
14,"Ward, Callan",6,1,7,13,,,,4.0,1.0,,6.0,1.0,1.0,,,8.0,4.0,,,1.0,1.0,1.0,80.0
12,"Williams, Tom",8,4,1,9,,,3.0,,1.0,3.0,,3.0,,3.0,,,8.0,,,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,72,88,256,10,10.0,35.0,61.0,25.0,43.0,34.0,43.0,22.0,22.0,,110.0,133.0,14.0,8.0,35.0,12.0,7.0,
Opposition,Opposition,201,95,159,360,17,12.0,40.0,62.0,31.0,47.0,45.0,41.0,22.0,22.0,6.0,139.0,214.0,16.0,18.0,47.0,24.0,11.0,
