Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19 ↑,"Connors, Daniel",3,1,2,5,1,1.0,,2.0,,,,,,,,2.0,3.0,,1.0,,,,43.0
9,"Cotchin, Trent",15,3,10,25,1,,,7.0,1.0,5.0,4.0,2.0,3.0,,,10.0,16.0,,,1.0,3.0,2.0,81.0
7,"Dea, Matt",8,8,6,14,,,,3.0,2.0,2.0,,2.0,1.0,1.0,,1.0,13.0,,,1.0,,,80.0
3,"Deledio, Brett",14,7,15,29,1,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,,,16.0,11.0,2.0,1.0,2.0,,,92.0
10,"Edwards, Shane",9,1,14,23,2,,1.0,4.0,,4.0,3.0,1.0,1.0,,,12.0,12.0,,,3.0,,,85.0
42,"Ellis, Brandon",7,3,6,13,,,,2.0,1.0,1.0,1.0,1.0,,,,7.0,6.0,,,1.0,,,72.0
43,"Elton, Todd",3,2,1,4,,1.0,,4.0,,1.0,,,,,,2.0,2.0,1.0,,,1.0,,82.0
24,"Griffiths, Ben",11,7,6,17,,,,1.0,2.0,2.0,1.0,1.0,,,,3.0,13.0,,,4.0,,,91.0
6,"Grigg, Shaun",14,5,9,23,1,,2.0,3.0,1.0,2.0,1.0,2.0,,,,3.0,19.0,,,1.0,,,79.0
2,"Grimes, Dylan",15,10,5,20,,,,3.0,2.0,1.0,,,,,,6.0,14.0,2.0,,9.0,,,76.0
14,"Houli, Bachar",9,3,6,15,,,,,1.0,,1.0,2.0,1.0,1.0,,3.0,10.0,,,,,,77.0
23,"Jackson, Daniel",16,7,14,30,,,,4.0,3.0,6.0,3.0,3.0,1.0,2.0,,7.0,22.0,,,,,1.0,84.0
28 ↓,"King, Jake",7,4,6,13,,,,2.0,,5.0,1.0,4.0,2.0,,,9.0,5.0,1.0,,3.0,,1.0,44.0
20,"Maric, Ivan",8,8,9,17,,1.0,39.0,4.0,1.0,2.0,3.0,2.0,,,,11.0,6.0,4.0,1.0,2.0,,1.0,89.0
4,"Martin, Dustin",15,4,8,23,3,1.0,,5.0,3.0,5.0,1.0,1.0,,1.0,1.0,5.0,19.0,,,4.0,3.0,,79.0
13,"Miller, Brad",6,4,5,11,,,6.0,3.0,,2.0,,1.0,1.0,,,5.0,6.0,,1.0,1.0,,2.0,89.0
38,"Morris, Steven",9,1,6,15,,,,3.0,1.0,3.0,1.0,4.0,1.0,2.0,,3.0,12.0,,,3.0,,1.0,91.0
26,"Nahas, Robin",7,3,5,12,1,,,3.0,,2.0,,1.0,,1.0,,1.0,11.0,,1.0,,,2.0,98.0
17,"Newman, Chris",13,6,5,18,,,,1.0,3.0,1.0,2.0,3.0,3.0,,,13.0,4.0,4.0,,4.0,,,87.0
18,"Rance, Alex",4,2,4,8,,,,2.0,2.0,,,4.0,2.0,1.0,,6.0,3.0,,,8.0,,,94.0
8,"Riewoldt, Jack",8,3,2,10,3,,,5.0,,3.0,1.0,4.0,1.0,1.0,,7.0,2.0,3.0,2.0,,,,96.0
21,"Tuck, Shane",15,6,16,31,,2.0,4.0,9.0,,7.0,9.0,2.0,1.0,1.0,2.0,18.0,13.0,,,2.0,,1.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,98,160,376,13,9.0,53.0,73.0,26.0,57.0,36.0,44.0,20.0,11.0,3.0,150.0,222.0,17.0,7.0,49.0,7.0,11.0,
Opposition,Opposition,197,77,135,332,17,4.0,43.0,58.0,39.0,47.0,42.0,56.0,11.0,20.0,3.0,150.0,182.0,18.0,13.0,49.0,3.0,8.0,
