West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44 ↓,"Bennell, Jamie",2,,3,5,,,,2.0,1.0,,,1.0,,,,2.0,3.0,,,,,,54.0
26,"Butler, Sam",7,6,9,16,,,,2.0,1.0,3.0,,1.0,,,,2.0,14.0,,,1.0,,1.0,91.0
15,"Cripps, Jamie",9,2,3,12,3,1.0,,13.0,,3.0,1.0,2.0,2.0,,,4.0,8.0,,1.0,1.0,2.0,1.0,83.0
14,"Duggan, Liam",16,6,7,23,,1.0,,4.0,1.0,8.0,2.0,2.0,2.0,,,8.0,15.0,,1.0,2.0,,2.0,78.0
3,"Gaff, Andrew",17,8,16,33,,,,2.0,1.0,6.0,4.0,4.0,,,,10.0,24.0,,1.0,1.0,1.0,,87.0
33,"Hill, Josh",7,2,4,11,4,,,3.0,2.0,3.0,2.0,2.0,,1.0,,4.0,7.0,,2.0,,,,85.0
25,"Hurn, Shannon",9,2,2,11,,,,2.0,5.0,2.0,,3.0,,1.0,,1.0,8.0,,,1.0,,,85.0
17,"Kennedy, Josh",10,7,5,15,4,1.0,,4.0,,3.0,,2.0,1.0,,,5.0,9.0,1.0,3.0,,,2.0,97.0
2,"LeCras, Mark",7,3,3,10,1,,,3.0,,3.0,,1.0,1.0,,,5.0,6.0,1.0,2.0,2.0,1.0,1.0,91.0
7,"Masten, Chris",8,2,10,18,,1.0,,3.0,,2.0,2.0,,1.0,,,5.0,13.0,,,,,,86.0
20,"McGovern, Jeremy",8,6,10,18,,,,1.0,7.0,,1.0,,1.0,,,8.0,10.0,2.0,,9.0,,,94.0
36,"McInnes, Fraser",7,8,8,15,1,1.0,,3.0,,4.0,,1.0,2.0,1.0,,5.0,10.0,1.0,1.0,,,1.0,92.0
9,"Naitanui, Nic",5,,9,14,,,37.0,2.0,1.0,4.0,6.0,2.0,3.0,1.0,,10.0,4.0,,,1.0,,1.0,74.0
30,"Nelson, Jackson",5,1,6,11,,1.0,,2.0,4.0,1.0,2.0,3.0,,1.0,,5.0,6.0,,,,,,75.0
11,"Priddis, Matt",7,1,25,32,1,,,9.0,,3.0,8.0,2.0,1.0,1.0,2.0,15.0,18.0,,,3.0,,1.0,85.0
31,"Schofield, Will",10,5,4,14,,,,1.0,3.0,2.0,,,1.0,,,4.0,8.0,,,5.0,,1.0,90.0
10 ↑,"Selwood, Scott",5,,3,8,,1.0,,4.0,1.0,2.0,2.0,1.0,,1.0,,6.0,2.0,,,1.0,,,36.0
5,"Sheppard, Brad",7,4,6,13,1,,,1.0,2.0,,,1.0,,1.0,,3.0,10.0,1.0,1.0,2.0,,1.0,85.0
13,"Shuey, Luke",14,1,14,28,1,1.0,,1.0,,4.0,9.0,3.0,2.0,1.0,3.0,17.0,11.0,,,1.0,,,81.0
22,"Sinclair, Callum",5,2,8,13,1,1.0,21.0,,1.0,2.0,2.0,2.0,3.0,1.0,,8.0,6.0,1.0,2.0,2.0,,1.0,77.0
12,"Wellingham, Sharrod",9,4,9,18,,,,,2.0,4.0,1.0,,,,,4.0,13.0,1.0,,3.0,,,86.0
6,"Yeo, Elliot",7,6,8,15,3,,1.0,7.0,1.0,4.0,1.0,3.0,,2.0,,11.0,7.0,3.0,2.0,3.0,2.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,76,172,353,20,11.0,59.0,69.0,33.0,63.0,43.0,36.0,20.0,12.0,5.0,142.0,212.0,11.0,16.0,38.0,6.0,13.0,
Opposition,Opposition,186,91,182,368,12,6.0,36.0,86.0,42.0,47.0,42.0,51.0,12.0,19.0,1.0,125.0,245.0,7.0,12.0,38.0,13.0,11.0,
