Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",21y 103d,22 (17-0-5 77.27%),9 (0.41),←,
29,"Beaumont, Simon",20y 178d,6 (6-0-0 100.00%),4 (0.67),←,
21,"Bradley, Craig",32y 229d,234 (150-2-82 64.53%),175 (0.75),←,
20,"Brown, Fraser",25y 295d,114 (70-1-43 61.84%),73 (0.64),←,
16,"Camporeale, Scott",20y 302d,33 (29-0-4 87.88%),20 (0.61),←,
39,"Christou, Ang",24y 144d,83 (62-1-20 75.30%),16 (0.19),←,
6,"Clape, Matt",27y 11d,60 (48-0-12 80.00%),50 (0.83),31 (27-0-4 87.10%),36 (1.16)
34,"De Iulio, Ron",24y 54d,47 (33-0-14 70.21%),47 (1.00),←,
17,"Heaver, Brent",24y 359d,64 (47-1-16 74.22%),102 (1.59),52 (38-1-13 74.04%),90 (1.73)
9,"Hickmott, Adrian",24y 70d,59 (39-0-20 66.10%),27 (0.46),9 (7-0-2 77.78%),3 (0.33)
4,"Kernahan, Stephen",32y 281d,221 (142-2-77 64.71%),675 (3.05),←,
43,"Koutoufides, Anthony",23y 142d,71 (50-1-20 71.13%),41 (0.58),←,
44,"Madden, Justin",35y 8d,321 (206-2-113 64.49%),188 (0.59),276 (176-2-98 64.13%),168 (0.61)
22,"Manton, Glenn",23y 7d,43 (31-0-12 72.09%),10 (0.23),22 (20-0-2 90.91%),6 (0.27)
19,"Pearce, Brad",24y 297d,34 (29-0-5 85.29%),74 (2.18),32 (29-0-3 90.63%),73 (2.28)
7,"Ratten, Brett",24y 333d,107 (70-0-37 65.42%),27 (0.25),←,
14,"Sexton, Michael",25y 95d,117 (78-1-38 67.09%),10 (0.09),←,
1,"Silvagni, Stephen",29y 8d,198 (133-1-64 67.42%),123 (0.62),←,
3,"Welsh, Rohan",25y 245d,37 (24-1-12 66.22%),59 (1.59),←,
32,"Whitehead, Adrian",20y 288d,41 (35-0-6 85.37%),4 (0.10),←,
2,"Williams, Greg",32y 252d,228 (139-1-88 61.18%),204 (0.89),87 (63-1-23 72.99%),76 (0.87)
Totals,Totals,25y 315d,2140 (1438-14-688 67.20%),1938 (0.91),,
C,"Parkin, David",53y 270d,409 (249-2-158 61.12%),,246 (162-2-82 66.26%),
