Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",10,4,10,20,1,,,2.0,,7.0,,2.0,1.0,1.0,,3.0,17.0,,,3.0,,,85.0
4,"Aish, James",10,5,15,25,,,,3.0,2.0,1.0,5.0,1.0,,1.0,,10.0,15.0,,,,,,69.0
17,"Beams, Claye",9,5,5,14,,,,2.0,1.0,3.0,1.0,2.0,1.0,,,5.0,9.0,,,1.0,,,75.0
8,"Bewick, Rohan",15,8,18,33,,1.0,,3.0,2.0,5.0,2.0,3.0,,,,9.0,25.0,,,1.0,1.0,1.0,92.0
42,"Clarke, Justin",5,3,1,6,,,,1.0,1.0,1.0,1.0,,,,,3.0,2.0,2.0,,5.0,,,84.0
33 ↓,"Close, Michael",,,1,1,,,,,,,,,,,,,1.0,,,,,,45.0
5,"Crisp, Jack",8,6,12,20,1,1.0,,2.0,3.0,4.0,2.0,3.0,1.0,,,7.0,13.0,1.0,1.0,1.0,,,80.0
34,"Freeman, Jonathan",2,2,1,3,2,,,1.0,,,,1.0,,1.0,,1.0,2.0,1.0,2.0,,,,93.0
27,"Gardiner, Darcy",4,2,7,11,,,,5.0,1.0,,1.0,1.0,,,,3.0,9.0,,,6.0,1.0,,85.0
6,"Green, Josh",5,1,7,12,1,1.0,,1.0,,5.0,,2.0,1.0,2.0,,6.0,6.0,,,,1.0,1.0,83.0
11,"Hanley, Pearce",6,2,14,20,,1.0,,4.0,2.0,,1.0,1.0,,,,4.0,16.0,,,2.0,1.0,,86.0
2,"Harwood, Ryan",10,5,12,22,,,,3.0,4.0,1.0,,1.0,1.0,,,6.0,15.0,2.0,,4.0,,,85.0
36,"Maguire, Matt",5,3,6,11,,,,1.0,1.0,,,3.0,,1.0,,1.0,10.0,,,3.0,,,94.0
12,"Martin, Stefan",7,5,12,19,,,28.0,5.0,,2.0,2.0,2.0,2.0,1.0,,8.0,12.0,1.0,,,,,88.0
32 ↑,"Mayes, Sam",7,5,7,14,,,,2.0,5.0,1.0,,2.0,,,,4.0,10.0,1.0,,,,,48.0
9,"McGrath, Ashley",10,6,3,13,1,3.0,,2.0,1.0,2.0,,6.0,,4.0,,1.0,11.0,,5.0,1.0,,,84.0
25,"McStay, Daniel",4,2,5,9,,,,1.0,3.0,,,,,,,3.0,6.0,,,1.0,,,89.0
21,"Merrett, Daniel",2,3,6,8,,,3.0,1.0,,2.0,,,,,,3.0,5.0,,,3.0,,,90.0
24,"Patfull, Joel",5,6,9,14,,,,1.0,,,,1.0,,,,5.0,9.0,3.0,,2.0,,,90.0
38,"Rockliff, Tom",18,4,27,45,,,,8.0,5.0,2.0,6.0,1.0,2.0,,2.0,13.0,31.0,,,1.0,,1.0,79.0
28,"Taylor, Lewis",13,7,13,26,,,,,,4.0,1.0,1.0,,,,7.0,19.0,,,,,,96.0
15,"Zorko, Dayne",15,7,23,38,,,,5.0,1.0,3.0,8.0,3.0,3.0,1.0,,11.0,26.0,,1.0,3.0,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,91,214,384,6,12.0,31.0,53.0,32.0,43.0,30.0,36.0,12.0,12.0,2.0,113.0,269.0,11.0,9.0,37.0,4.0,4.0,
Opposition,Opposition,213,102,145,358,15,16.0,41.0,67.0,31.0,53.0,35.0,28.0,12.0,12.0,4.0,126.0,235.0,9.0,18.0,34.0,5.0,12.0,
