Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",8,7,9,17,1,,,1.0,1.0,4.0,1.0,3.0,,2.0,,2.0,15.0,,1.0,,,,83.0
14,"Birchall, Grant",7,3,8,15,,,,3.0,1.0,3.0,1.0,1.0,,,,2.0,11.0,,,,,,78.0
17,"Bruce, Cameron",7,3,7,14,,1.0,,4.0,3.0,1.0,2.0,4.0,,1.0,,8.0,6.0,1.0,,5.0,,,97.0
9,"Burgoyne, Shaun",10,3,13,23,3,,,2.0,,1.0,3.0,3.0,1.0,1.0,,9.0,13.0,1.0,1.0,1.0,,,70.0
23,"Franklin, Lance",12,6,3,15,2,6.0,,2.0,,2.0,,5.0,1.0,5.0,,7.0,8.0,1.0,4.0,,,,98.0
6,"Gibson, Josh",8,4,6,14,,,1.0,3.0,7.0,,,1.0,3.0,,,9.0,6.0,1.0,,11.0,,,100.0
27,"Gilham, Stephen",5,2,4,9,,,,2.0,5.0,,,1.0,,1.0,,3.0,6.0,,,1.0,,,85.0
20,"Hale, David",4,6,7,11,,,12.0,1.0,1.0,,1.0,4.0,2.0,3.0,,5.0,7.0,1.0,1.0,1.0,,1.0,73.0
4,"Ladson, Rick",13,2,11,24,,,,5.0,,4.0,3.0,1.0,1.0,,,10.0,14.0,,,1.0,,,83.0
3,"Lewis, Jordan",6,4,6,12,,,,3.0,,2.0,2.0,2.0,,1.0,,5.0,9.0,,,4.0,,1.0,93.0
5,"Mitchell, Sam",18,4,20,38,,,,5.0,2.0,5.0,5.0,3.0,,1.0,,12.0,26.0,,,1.0,,,93.0
7,"Osborne, Michael",5,2,6,11,1,,,3.0,,,,2.0,1.0,,,4.0,8.0,,1.0,2.0,,,85.0
34,"Renouf, Brent",3,4,7,10,,,23.0,1.0,,1.0,4.0,8.0,1.0,5.0,,6.0,5.0,1.0,1.0,1.0,,,81.0
33,"Rioli, Cyril",15,7,7,22,,2.0,,5.0,4.0,3.0,5.0,1.0,1.0,1.0,2.0,13.0,10.0,1.0,1.0,2.0,,2.0,83.0
2,"Roughead, Jarryd",8,4,3,11,2,1.0,,2.0,,2.0,1.0,2.0,,1.0,,5.0,5.0,1.0,3.0,3.0,,,98.0
21,"Savage, Shane",14,2,3,17,1,,,3.0,1.0,7.0,3.0,3.0,1.0,1.0,,4.0,13.0,,,,,2.0,80.0
12 ↓,"Sewell, Brad",9,1,16,25,,,,6.0,,3.0,4.0,2.0,1.0,1.0,,14.0,12.0,,,,,,62.0
26,"Shiels, Liam",11,4,10,21,,,,2.0,1.0,4.0,2.0,1.0,2.0,,,7.0,14.0,,,3.0,,1.0,76.0
24,"Stratton, Ben",4,3,10,14,,,,7.0,3.0,,,1.0,1.0,1.0,,3.0,11.0,,,8.0,,,100.0
31,"Suckling, Matt",12,2,6,18,,,,1.0,7.0,2.0,,3.0,,1.0,,2.0,14.0,1.0,,,1.0,1.0,79.0
37 ↑,"Whitecross, Brendan",3,2,4,7,,,,1.0,,2.0,,2.0,,,,1.0,6.0,,,1.0,,,25.0
11,"Young, Clinton",20,9,4,24,2,1.0,,,2.0,8.0,,4.0,1.0,,,4.0,20.0,,1.0,2.0,,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,84,170,372,12,13.0,36.0,62.0,38.0,54.0,37.0,57.0,17.0,26.0,2.0,135.0,239.0,9.0,14.0,47.0,1.0,9.0,
Opposition,Opposition,227,114,139,366,16,9.0,31.0,51.0,38.0,59.0,36.0,42.0,26.0,17.0,4.0,145.0,223.0,17.0,9.0,36.0,14.0,12.0,
