Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",8,6,5,13,1,1.0,1.0,1.0,,3.0,,1.0,,,,4.0,8.0,,2.0,3.0,1.0,,
33,"Barlow, Kris",15,4,3,18,2,1.0,,1.0,1.0,4.0,1.0,,2.0,1.0,,8.0,10.0,2.0,2.0,1.0,,,
22,"Bowyer, Glen",6,3,4,10,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,7.0,,1.0,,,,
17,"Chick, Daniel",7,1,8,15,1,2.0,2.0,1.0,,3.0,3.0,,1.0,1.0,,11.0,3.0,,,2.0,1.0,,
35,"Cox, Adrian",5,1,10,15,,,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,,8.0,8.0,1.0,,2.0,,,
9,"Crawford, Shane",13,2,10,23,,,2.0,2.0,2.0,5.0,5.0,2.0,1.0,,1.0,8.0,13.0,1.0,,1.0,,,
24,"Croad, Trent",7,3,4,11,1,1.0,7.0,1.0,,2.0,1.0,1.0,,1.0,,6.0,5.0,1.0,2.0,1.0,,,
19,"Dixon, Ben",7,1,3,10,,1.0,,,,1.0,1.0,,,,,6.0,4.0,1.0,,,,,
34,"Graham, Mark",8,1,,8,1,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,,1.0,5.0,,1.0,3.0,,,
5,"Harford, Daniel",4,2,4,8,,,,1.0,2.0,,1.0,,,,,4.0,6.0,,,2.0,,,
3,"Hay, Jonathan",8,5,3,11,,,,,1.0,,,3.0,,1.0,,4.0,7.0,1.0,1.0,1.0,,,
14,"Hazell, Tim",5,4,1,6,,,,,,1.0,,1.0,,1.0,,1.0,5.0,,1.0,,,,
8,"Johnson, Brett",14,2,3,17,2,,,1.0,1.0,3.0,4.0,,,,,3.0,12.0,,,1.0,,,
37,"Lekkas, Angelo",12,6,9,21,,1.0,,4.0,,2.0,3.0,1.0,1.0,,,11.0,13.0,1.0,1.0,3.0,1.0,,
15,"Lord, Aaron",7,3,3,10,1,2.0,,2.0,1.0,1.0,,,2.0,1.0,,6.0,3.0,,3.0,1.0,,,
7,"McCabe, Luke",3,4,6,9,,,,1.0,3.0,,,1.0,,,,3.0,6.0,,,,,,
1,"Nicholls, Bill",6,2,4,10,2,,,2.0,1.0,1.0,3.0,1.0,,1.0,,6.0,4.0,1.0,1.0,,,,
13,"Picioane, Lance",5,3,10,15,,,,1.0,2.0,2.0,3.0,1.0,,,,6.0,8.0,1.0,,,,,
20,"Rawlings, Jade",8,9,8,16,,,,1.0,7.0,,,,,,,6.0,10.0,2.0,,1.0,,,
11,"Smith, Joel",9,,5,14,,,,1.0,1.0,,,1.0,,2.0,,2.0,12.0,,,,2.0,,
4,"Tallis, Rayden",11,5,5,16,,,,2.0,3.0,3.0,1.0,1.0,,1.0,,5.0,10.0,,,2.0,,,
23,"Thompson, Nathan",7,4,13,20,,1.0,14.0,2.0,3.0,3.0,7.0,,3.0,1.0,,11.0,9.0,1.0,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,71,121,296,11,11.0,30.0,25.0,34.0,39.0,37.0,18.0,13.0,15.0,1.0,123.0,168.0,13.0,16.0,24.0,5.0,,
Opposition,Opposition,196,86,93,289,14,14.0,27.0,24.0,25.0,57.0,39.0,20.0,15.0,13.0,5.0,122.0,166.0,11.0,17.0,20.0,11.0,,
