Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Aarts, Jake",25y 229d,4 (3-0-1 75.00%),3 (0.75),←,
7,"Baker, Liam",22y 179d,29 (22-1-6 77.59%),9 (0.31),←,
21,"Balta, Noah",20y 275d,17 (11-0-6 64.71%),6 (0.35),←,
29,"Bolton, Shai",21y 229d,35 (25-1-9 72.86%),28 (0.80),←,
35,"Broad, Nathan",27y 100d,62 (48-1-13 78.23%),1 (0.02),←,
11,"Castagna, Jason",24y 12d,84 (58-1-25 69.64%),90 (1.07),←,
41,"Chol, Mabior",23y 177d,14 (11-0-3 78.57%),11 (0.79),←,
43,"Eggmolesse-Smith, Derek",22y 81d,5 (4-0-1 80.00%),,←,
34,"Graham, Jack",22y 150d,45 (35-1-9 78.89%),19 (0.42),←,
2,"Grimes, Dylan",29y 8d,159 (102-1-56 64.47%),3 (0.02),←,
13,"Higgins, Jack",21y 127d,40 (27-1-12 68.75%),27 (0.68),←,
23,"Lambert, Kane",28y 241d,103 (70-1-32 68.45%),65 (0.63),←,
19,"Lynch, Tom",27y 267d,164 (60-2-102 37.20%),328 (2.00),33 (23-1-9 71.21%),74 (2.24)
4,"Martin, Dustin",29y 28d,231 (130-3-98 56.93%),257 (1.11),←,
33,"McIntosh, Kamdyn",26y 112d,95 (63-0-32 66.32%),26 (0.27),←,
6,"Naish, Patrick",21y 191d,3 (0-0-3 0.00%),1 (0.33),←,
50,"Pickett, Marlion",28y 200d,7 (4-1-2 64.29%),2 (0.29),←,
8,"Riewoldt, Jack",31y 267d,270 (140-5-125 52.78%),639 (2.37),←,
17,"Rioli, Daniel",23y 99d,84 (55-1-28 66.07%),73 (0.87),←,
15,"Short, Jayden",24y 182d,79 (52-1-26 66.46%),20 (0.25),←,
20,"Soldo, Ivan",24y 101d,28 (20-1-7 73.21%),7 (0.25),←,
1,"Vlastuin, Nick",26y 96d,149 (95-1-53 64.09%),26 (0.17),←,
Totals,Totals,25y 36d,1707 (1035-23-649 60.63%),1641 (0.96),,
C,"Hardwick, Damien",47y 341d,239 (134-3-102 56.69%),,←,
