Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",27y 300d,99 (68-1-30 69.19%),15 (0.15),←,
46,"Blicavs, Mark",32y 109d,244 (163-3-78 67.42%),64 (0.26),←,
12,"Bowes, Jack",25y 170d,94 (28-2-64 30.85%),17 (0.18),11 (7-1-3 68.18%),3 (0.27)
4,"Bruhn, Tanner",21y 49d,44 (17-1-26 39.77%),19 (0.43),14 (6-1-7 46.43%),8 (0.57)
5,"Cameron, Jeremy",30y 105d,225 (115-3-107 51.78%),571 (2.54),54 (38-0-16 70.37%),144 (2.67)
45,"Close, Brad",24y 350d,71 (51-1-19 72.54%),61 (0.86),←,
35,"Dangerfield, Patrick",33y 101d,315 (189-2-124 60.32%),322 (1.02),161 (108-2-51 67.70%),159 (0.99)
16,"De Koning, Sam",22y 139d,37 (28-1-8 77.03%),1 (0.03),←,
22,"Duncan, Mitch",32y 35d,269 (194-2-73 72.49%),179 (0.67),←,
39,"Guthrie, Zach",25y 15d,71 (47-2-22 67.61%),8 (0.11),←,
26,"Hawkins, Tom",34y 359d,344 (244-3-97 71.37%),777 (2.26),←,
38,"Henry, Jack",24y 320d,115 (78-1-36 68.26%),24 (0.21),←,
36,"Henry, Oliver",20y 351d,41 (23-1-17 57.32%),55 (1.34),16 (9-1-6 59.38%),27 (1.69)
9,"Holmes, Max",20y 320d,45 (31-1-13 70.00%),19 (0.42),←,
8,"Kolodjashnij, Jake",27y 340d,168 (113-3-52 68.15%),3 (0.02),←,
32,"Miers, Gryan",24y 107d,100 (68-1-31 68.50%),76 (0.76),←,
34,"Mullin, Oisin",23y 154d,4 (3-0-1 75.00%),,←,
42,"OConnor, Mark",26y 179d,103 (70-0-33 67.96%),7 (0.07),←,
23,"Rohan, Gary",32y 38d,189 (129-2-58 68.78%),207 (1.10),83 (59-1-23 71.69%),111 (1.34)
7,"Smith, Isaac",34y 197d,274 (189-2-83 69.34%),202 (0.74),64 (45-1-18 71.09%),37 (0.58)
1,"Stanley, Rhys",32y 226d,191 (111-2-78 58.64%),105 (0.55),133 (90-2-41 68.42%),65 (0.49)
18,"Stengle, Tyson",24y 269d,54 (32-1-21 60.19%),88 (1.63),38 (27-1-10 72.37%),73 (1.92)
44,"Stewart, Tom",30y 122d,142 (96-1-45 67.96%),4 (0.03),←,
Totals,Totals,27y 189d,3239 (2087-36-1116 64.43%),2824 (0.87),,
C,"Scott, Chris",47y 73d,303 (209-3-91 69.47%),,←,
