Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bizzell, Clint",26y 9d,87 (39-1-47 45.40%),73 (0.84),12 (7-0-5 58.33%),1 (0.08)
20,"Broadbridge, Troy",21y 275d,25 (12-0-13 48.00%),2 (0.08),←,
25,"Brown, Nathan",25y 327d,45 (22-0-23 48.89%),15 (0.33),←,
32,"Bruce, Cameron",22y 280d,55 (30-0-25 54.55%),63 (1.15),←,
4,"Ellis, Craig",27y 33d,118 (62-1-55 52.97%),7 (0.06),11 (6-0-5 54.55%),1 (0.09)
18,"Green, Brad",21y 116d,54 (30-0-24 55.56%),85 (1.57),←,
16,"Johnstone, Travis",21y 355d,59 (28-0-31 47.46%),47 (0.80),←,
11,"Jolly, Darren",20y 243d,12 (7-0-5 58.33%),6 (0.50),←,
29,"Lamb, Chris",21y 118d,8 (4-0-4 50.00%),,←,
36,"Leoncelli, Andrew",27y 355d,120 (56-0-64 46.67%),59 (0.49),←,
23,"McDonald, James",25y 275d,87 (44-0-43 50.57%),30 (0.34),←,
9,"Neitz, David",27y 166d,194 (90-0-104 46.39%),317 (1.63),←,
7,"Powell, Stephen",25y 303d,66 (41-1-24 62.88%),59 (0.89),36 (22-0-14 61.11%),38 (1.06)
24,"Robertson, Russell",23y 225d,90 (47-0-43 52.22%),130 (1.44),←,
19,"Vardy, Peter",26y 162d,107 (55-0-52 51.40%),167 (1.56),11 (7-0-4 63.64%),17 (1.55)
42,"Walsh, Peter",25y 348d,65 (34-0-31 52.31%),13 (0.20),←,
10,"Ward, Daniel",24y 363d,58 (25-0-33 43.10%),20 (0.34),←,
31,"Wheatley, Paul",21y 86d,36 (21-0-15 58.33%),15 (0.42),←,
45,"Whelan, Matthew",22y 236d,39 (21-0-18 53.85%),4 (0.10),←,
34,"White, Jeff",25y 138d,135 (66-0-69 48.89%),63 (0.47),103 (53-0-50 51.46%),45 (0.44)
22,"Woewodin, Shane",25y 360d,128 (59-0-69 46.09%),56 (0.44),←,
13,"Yze, Adem",24y 289d,155 (70-0-85 45.16%),112 (0.72),←,
Totals,Totals,24y 147d,1743 (863-3-877 49.51%),1343 (0.77),,
C,"Daniher, Neale",41y 142d,108 (56-0-52 51.85%),,←,
