West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",28y 209d,139 (68-1-70 49.28%),1 (0.01),←,
18,"Chesser, Campbell",21y 7d,22 (5-0-17 22.73%),4 (0.18),←,
28,"Cole, Tom",26y 342d,98 (54-0-44 55.10%),4 (0.04),←,
15,"Cripps, Jamie",32y 11d,236 (123-1-112 52.33%),294 (1.25),220 (115-1-104 52.50%),278 (1.26)
27,"Darling, Jack",31y 326d,285 (154-1-130 54.21%),518 (1.82),←,
14,"Duggan, Liam",27y 145d,166 (81-0-85 48.80%),14 (0.08),←,
16,"Edwards, Luke",22y 82d,32 (7-0-25 21.88%),1 (0.03),←,
7,"Ginbey, Reuben",19y 237d,25 (3-0-22 12.00%),1 (0.04),←,
19,"Hough, Brady",21y 60d,38 (5-0-33 13.16%),,←,
24,"Johnston, Harvey",18y 260d,1 (0-0-1 0.00%),,←,
11,"Kelly, Tim",29y 283d,132 (56-0-76 42.42%),77 (0.58),84 (26-0-58 30.95%),29 (0.35)
13,"Long, Noah",19y 255d,26 (5-0-21 19.23%),9 (0.35),←,
20,"McGovern, Jeremy",32y 19d,180 (102-0-78 56.67%),37 (0.21),←,
21,"Petruccelle, Jack",25y 22d,80 (30-0-50 37.50%),66 (0.82),←,
9,"Reid, Harley",19y 17d,7 (2-0-5 28.57%),5 (0.71),←,
35,"Rotham, Josh",26y 69d,64 (24-0-40 37.50%),2 (0.03),←,
1,"Ryan, Liam",27y 215d,91 (45-0-46 49.45%),124 (1.36),←,
4,"Sheed, Dom",29y 24d,160 (90-1-69 56.56%),69 (0.43),←,
2,"Waterman, Jake",25y 364d,92 (39-0-53 42.39%),103 (1.12),←,
32,"Williams, Bailey",24y 17d,57 (12-0-45 21.05%),17 (0.30),←,
34,"Williams, Jack",20y 155d,17 (4-0-13 23.53%),12 (0.71),←,
23,"Witherden, Alex",25y 237d,108 (37-0-71 34.26%),7 (0.06),49 (11-0-38 22.45%),2 (0.04)
6,"Yeo, Elliot",30y 216d,200 (111-1-88 55.75%),80 (0.40),173 (100-1-72 58.09%),79 (0.46)
Totals,Totals,25y 155d,2256 (1057-5-1194 46.85%),1445 (0.64),,
C,"Simpson, Adam",48y 78d,234 (121-1-112 51.92%),,←,
