Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",20,3,8,28,,,1.0,2.0,,,,,2.0,1.0,2.0,,,,,,,,
26,"Bickley, Mark",14,6,12,26,1,,,,,,,,1.0,1.0,,,,,,,,,
34,"Hart, Ben",6,,,6,,,,2.0,,,,,1.0,1.0,,,,,,,,,
17,"Hodges, Scott",6,5,3,9,4,1.0,1.0,,,,,,,1.0,,,,,,,,,
35,"Jameson, Rod",14,5,8,22,,,,,,,,,1.0,1.0,,,,,,,,,
2,"Jarman, Andrew",15,2,5,20,,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
13,"Lee, Scott",14,3,10,24,,,,2.0,,,,,,,,,,,,,,,
27,"Liptak, Matthew",8,3,5,13,2,,,,,,,,,2.0,,,,,,,,,
18,"Maynard, Rodney",4,3,4,8,,,,3.0,,,,,,1.0,,,,,,,,,
10,"McDermott, Chris",12,4,10,22,,,,2.0,,,,,3.0,1.0,,,,,,,,,
11,"McGuinness, Tony",22,4,7,29,,2.0,,,,,,,2.0,1.0,3.0,,,,,,,,
6,"Modra, Tony",12,9,3,15,7,5.0,,,,,,,,1.0,,,,,,,,,
46,"Patterson, Paul",3,2,3,6,,,,1.0,,,,,1.0,,,,,,,,,,
52,"Rehn, Shaun",5,6,3,8,,,5.0,,,,,,3.0,5.0,,,,,,,,,
32,"Ricciuto, Mark",10,5,7,17,,,,,,,,,1.0,2.0,,,,,,,,,
5,"Robran, Matthew",8,3,8,16,1,2.0,2.0,,,,,,,3.0,,,,,,,,,
3,"Rowe, Stephen",10,4,11,21,3,1.0,,1.0,,,,,3.0,4.0,,,,,,,,,
7,"Smart, Nigel",9,5,8,17,,,2.0,1.0,,,,,3.0,3.0,,,,,,,,,
12,"Tregenza, Simon",17,4,9,26,,,,1.0,,,,,1.0,,,,,,,,,,
49,"Viska, Mark",7,3,4,11,,,,1.0,,,,,3.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,79,128,344,18,14.0,11.0,18.0,,,,,26.0,31.0,5.0,,,,,,,,
Opposition,Opposition,193,74,117,310,12,13.0,21.0,30.0,,,,,31.0,26.0,1.0,,,,,,,,
