St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
34,"Aitken, Ian",26y 90d,65 (42-1-22 65.38%),10 (0.15),4 (2-0-2 50.00%),
11,"Anderson, Dean",26y 13d,101 (66-0-35 65.35%),88 (0.87),18 (8-0-10 44.44%),14 (0.78)
21,"Bourke, Darren",23y 142d,13 (6-0-7 46.15%),8 (0.62),←,
3,"Burke, Nathan",23y 189d,139 (62-1-76 44.96%),43 (0.31),←,
8,"Devonport, Craig",23y 199d,70 (34-0-36 48.57%),73 (1.04),←,
20,"Dwyer, Mick",24y 271d,73 (27-1-45 37.67%),55 (0.75),←,
10,"Everitt, Peter",19y 103d,12 (7-0-5 58.33%),14 (1.17),←,
2,"Frawley, Danny",29y 340d,204 (71-1-132 35.05%),13 (0.06),←,
6,"Grant, David",27y 7d,162 (60-0-102 37.04%),74 (0.46),←,
35,"Harvey, Robert",21y 358d,97 (50-1-46 52.06%),61 (0.63),←,
25,"Hollow, Chris",21y 266d,9 (5-0-4 55.56%),1 (0.11),←,
23,"Loewe, Stewart",25y 83d,159 (67-1-91 42.45%),232 (1.46),←,
5,"McAdam, Gilbert",26y 137d,52 (29-1-22 56.73%),48 (0.92),←,
12,"Morris, Russell",31y 74d,156 (109-2-45 70.51%),83 (0.53),63 (38-1-24 61.11%),31 (0.49)
28,"OBrien, Craig",23y 164d,32 (19-0-13 59.38%),42 (1.31),11 (5-0-6 45.45%),26 (2.36)
29,"Peckett, Justin",20y 313d,18 (10-0-8 55.56%),,←,
41,"Pekin, Tim",28y 204d,189 (94-1-94 50.00%),44 (0.23),82 (45-1-36 55.49%),29 (0.35)
31,"Shanahan, Jamie",25y 251d,41 (23-0-18 56.10%),,←,
39,"Shaw, Damen",19y 114d,10 (6-0-4 60.00%),3 (0.30),←,
7,"Winmar, Nicky",27y 323d,136 (62-0-74 45.59%),194 (1.43),←,
Totals,Totals,24y 292d,1738 (849-10-879 48.85%),1086 (0.62),,
C,"Sheldon, Ken",33y 226d,88 (47-1-40 53.98%),,←,
