Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 40d,36 (23-0-13 63.89%),10 (0.28),←,
21,"Bradley, Craig",33y 166d,247 (155-2-90 63.16%),184 (0.74),←,
16,"Camporeale, Scott",21y 239d,49 (36-0-13 73.47%),33 (0.67),←,
39,"Christou, Ang",25y 81d,99 (69-1-29 70.20%),17 (0.17),←,
6,"Clape, Matt",27y 314d,71 (53-0-18 74.65%),58 (0.82),42 (32-0-10 76.19%),44 (1.05)
34,"De Iulio, Ron",24y 357d,63 (40-0-23 63.49%),52 (0.83),←,
35,"Dean, Peter",32y 29d,217 (138-1-78 63.82%),30 (0.14),←,
36,"Hamill, Aaron",19y 230d,6 (2-0-4 33.33%),2 (0.33),←,
43,"Koutoufides, Anthony",24y 79d,87 (57-1-29 66.09%),58 (0.67),←,
22,"Manton, Glenn",23y 310d,59 (38-0-21 64.41%),15 (0.25),38 (27-0-11 71.05%),11 (0.29)
31,"McGuane, Mick",29y 99d,154 (87-3-64 57.47%),129 (0.84),2 (0-0-2 0.00%),1 (0.50)
5,"McKay, Andrew",26y 267d,88 (61-1-26 69.89%),16 (0.18),←,
18,"Murphy, Justin",20y 348d,30 (19-0-11 63.33%),28 (0.93),18 (10-0-8 55.56%),19 (1.06)
27,"OSullivan, Luke",29y 10d,49 (26-0-23 53.06%),46 (0.94),←,
7,"Ratten, Brett",25y 270d,123 (77-0-46 62.60%),30 (0.24),←,
23,"Rice, Dean",29y 21d,145 (66-1-78 45.86%),70 (0.48),29 (21-0-8 72.41%),27 (0.93)
14,"Sexton, Michael",26y 33d,132 (85-1-46 64.77%),11 (0.08),←,
30,"White, Adam",21y 88d,1 (0-0-1 0.00%),1 (1.00),←,
32,"Whitehead, Adrian",21y 225d,51 (39-0-12 76.47%),10 (0.20),←,
8,"Whitnall, Lance",17y 227d,2 (0-0-2 0.00%),5 (2.50),←,
2,"Williams, Greg",33y 189d,239 (144-1-94 60.46%),207 (0.87),98 (68-1-29 69.90%),79 (0.81)
Totals,Totals,25y 190d,1948 (1215-12-721 62.37%),1012 (0.52),,
C,"Parkin, David",54y 207d,425 (256-2-167 60.47%),,262 (169-2-91 64.89%),
