West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",15,8,5,20,,,,1.0,5.0,,,3.0,,2.0,,7.0,12.0,2.0,,10.0,,,85.0
15,"Cripps, Jamie",11,1,5,16,,,,1.0,1.0,5.0,2.0,1.0,,,,6.0,10.0,,,1.0,,2.0,79.0
27,"Darling, Jack",7,5,5,12,3,,1.0,4.0,,5.0,,,,,,5.0,7.0,2.0,2.0,1.0,,,95.0
14,"Duggan, Liam",8,1,2,10,1,,,2.0,2.0,4.0,,1.0,,,,3.0,6.0,,,,,,78.0
3,"Gaff, Andrew",15,5,9,24,,,,4.0,2.0,3.0,1.0,1.0,2.0,,,6.0,17.0,1.0,,1.0,,1.0,89.0
25,"Hurn, Shannon",20,10,3,23,1,1.0,,3.0,5.0,4.0,,2.0,,2.0,,4.0,16.0,1.0,1.0,,,,87.0
23,"Jetta, Lewis",13,4,3,16,,,,1.0,4.0,4.0,,8.0,,1.0,,1.0,13.0,,,2.0,1.0,,87.0
2,"LeCras, Mark",13,4,3,16,3,2.0,,9.0,,1.0,2.0,4.0,2.0,1.0,,5.0,9.0,,2.0,,,,90.0
29,"Lycett, Scott",6,2,4,10,,,32.0,1.0,2.0,1.0,3.0,7.0,2.0,5.0,,7.0,4.0,,,1.0,,,71.0
7,"Masten, Chris",10,4,5,15,1,,,,,6.0,,4.0,,3.0,,5.0,9.0,,,,,1.0,88.0
20,"McGovern, Jeremy",11,9,7,18,,,,2.0,2.0,1.0,,3.0,2.0,,,7.0,12.0,2.0,,2.0,,,81.0
9,"Naitanui, Nic",9,3,3,12,1,1.0,33.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,,8.0,4.0,2.0,1.0,6.0,,1.0,54.0
30,"Nelson, Jackson",4,,1,5,,1.0,,2.0,1.0,2.0,1.0,4.0,2.0,3.0,,5.0,2.0,,,1.0,,,86.0
8,"Redden, Jack",7,3,11,18,,,,6.0,,2.0,5.0,4.0,1.0,2.0,,10.0,8.0,,,,,,86.0
1,"Ryan, Liam",9,3,3,12,1,1.0,,1.0,,2.0,1.0,3.0,1.0,1.0,,6.0,4.0,1.0,1.0,,1.0,1.0,70.0
31,"Schofield, Will",5,4,3,8,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,6.0,,,4.0,,,90.0
4,"Sheed, Dom",15,2,8,23,,,,1.0,,6.0,6.0,3.0,,2.0,,13.0,9.0,,,1.0,,,80.0
5,"Sheppard, Brad",6,4,9,15,,,,5.0,1.0,,,2.0,1.0,,,8.0,8.0,,1.0,3.0,,1.0,85.0
13,"Shuey, Luke",16,4,9,25,,1.0,,6.0,,7.0,7.0,1.0,2.0,1.0,,9.0,15.0,,,1.0,1.0,,88.0
18,"Venables, Daniel",4,1,3,7,,,,4.0,,2.0,1.0,3.0,2.0,2.0,,6.0,4.0,,,,,,61.0
45,"Waterman, Jake",4,2,4,8,1,,,3.0,,1.0,1.0,,,,,4.0,4.0,,1.0,1.0,,,80.0
6,"Yeo, Elliot",18,5,8,26,1,,,4.0,6.0,2.0,4.0,4.0,,1.0,,12.0,13.0,,,1.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,84,113,339,13,8.0,66.0,64.0,32.0,60.0,38.0,60.0,20.0,28.0,,138.0,192.0,11.0,9.0,36.0,3.0,7.0,
Opposition,Opposition,219,82,174,393,18,7.0,17.0,62.0,46.0,52.0,47.0,52.0,28.0,21.0,6.0,161.0,230.0,8.0,9.0,53.0,3.0,13.0,
