Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",29y 46d,166 (83-0-83 50.00%),53 (0.32),←,
44,"Caven, Peter",28y 126d,122 (57-0-65 46.72%),53 (0.43),65 (36-0-29 55.38%),32 (0.49)
14,"Connell, Matthew",26y 47d,75 (34-0-41 45.33%),23 (0.31),72 (32-0-40 44.44%),23 (0.32)
33,"Eccles, Andrew",19y 110d,17 (11-0-6 64.71%),13 (0.76),←,
9,"Edwards, Tyson",22y 44d,60 (32-0-28 53.33%),25 (0.42),←,
13,"Ellen, Shane",25y 261d,54 (25-0-29 46.30%),15 (0.28),43 (20-0-23 46.51%),14 (0.33)
36,"Goodwin, Simon",21y 267d,30 (22-0-8 73.33%),12 (0.40),←,
34,"Hart, Ben",24y 72d,158 (80-1-77 50.95%),31 (0.20),←,
11,"James, Brett",25y 278d,81 (42-1-38 52.47%),43 (0.53),39 (25-0-14 64.10%),17 (0.44)
3,"Jarman, Darren",31y 234d,174 (103-0-71 59.20%),247 (1.42),65 (38-0-27 58.46%),125 (1.92)
28,"Johnson, Kane",20y 188d,36 (20-0-16 55.56%),8 (0.22),←,
5,"Koster, Kym",25y 230d,96 (57-1-38 59.90%),36 (0.38),58 (37-0-21 63.79%),23 (0.40)
23,"McLeod, Andrew",22y 46d,78 (42-0-36 53.85%),77 (0.99),←,
15,"Pittman, David",29y 208d,115 (57-1-57 50.00%),27 (0.23),←,
52,"Rehn, Shaun",27y 33d,117 (66-1-50 56.84%),41 (0.35),←,
32,"Ricciuto, Mark",23y 103d,127 (61-1-65 48.43%),82 (0.65),←,
42,"Rintoul, Chad",24y 50d,23 (13-0-10 56.52%),16 (0.70),←,
10,"Robran, Matthew",27y 184d,84 (49-0-35 58.33%),83 (0.99),77 (45-0-32 58.44%),78 (1.01)
7,"Smart, Nigel",29y 121d,165 (82-1-82 50.00%),82 (0.50),←,
19,"Stevens, Mark",22y 329d,40 (28-0-12 70.00%),28 (0.70),19 (12-0-7 63.16%),8 (0.42)
29,"Thiessen, James",24y 221d,30 (14-0-16 46.67%),10 (0.33),23 (14-0-9 60.87%),7 (0.30)
30,"Vardy, Peter",22y 236d,48 (27-0-21 56.25%),75 (1.56),←,
Totals,Totals,25y 56d,1896 (1005-7-884 53.01%),1080 (0.57),,
C,"Blight, Malcolm",48y 215d,212 (127-0-85 59.91%),,51 (32-0-19 62.75%),
