Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",15,2,9,24,,2.0,,9.0,2.0,5.0,4.0,1.0,,1.0,,8.0,16.0,,1.0,,,2.0,93.0
24,"Bolton, Jude",11,5,12,23,,1.0,,3.0,,2.0,4.0,4.0,,3.0,,10.0,11.0,1.0,2.0,1.0,,,92.0
37,"Goodes, Adam",12,6,7,19,2,,,1.0,,6.0,,8.0,1.0,3.0,,7.0,13.0,1.0,1.0,1.0,,1.0,97.0
39,"Grundy, Heath",14,9,8,22,,,,5.0,5.0,1.0,,2.0,1.0,,,6.0,15.0,3.0,,7.0,2.0,,100.0
4,"Hannebery, Dan",11,7,6,17,,,,2.0,3.0,3.0,,1.0,1.0,1.0,,5.0,12.0,1.0,1.0,2.0,,,83.0
32 ↑,"Jetta, Lewis",3,1,2,5,,1.0,,1.0,,3.0,,,1.0,,,3.0,2.0,,,,2.0,1.0,25.0
34,"Johnson, Alex",11,7,2,13,,,,6.0,1.0,1.0,,2.0,1.0,,,4.0,10.0,,,2.0,,,81.0
23,"Johnston, Lewis",4,3,2,6,1,1.0,,1.0,1.0,,,3.0,2.0,3.0,,3.0,3.0,,,,,,82.0
12,"Kennedy, Josh",10,3,5,15,,2.0,1.0,6.0,,5.0,4.0,2.0,1.0,,,7.0,7.0,1.0,,,,,83.0
17,"Kennelly, Tadhg",11,4,16,27,,,,3.0,4.0,2.0,1.0,1.0,,,3.0,9.0,14.0,,,5.0,1.0,,86.0
9,"Malceski, Nick",11,3,5,16,,,,4.0,3.0,1.0,3.0,2.0,1.0,1.0,,8.0,7.0,1.0,,,1.0,,78.0
29,"Mattner, Martin",17,7,4,21,,,,6.0,6.0,3.0,1.0,3.0,2.0,2.0,,5.0,15.0,,,5.0,,1.0,84.0
21,"McGlynn, Ben",13,5,8,21,3,,,2.0,2.0,4.0,3.0,2.0,2.0,2.0,,8.0,13.0,1.0,2.0,,1.0,,92.0
3,"McVeigh, Jarrad",18,7,5,23,1,,,2.0,3.0,4.0,1.0,3.0,1.0,,,6.0,19.0,,1.0,2.0,,1.0,83.0
5,"OKeefe, Ryan",11,4,15,26,,2.0,,6.0,1.0,2.0,3.0,4.0,2.0,1.0,,12.0,13.0,1.0,1.0,1.0,,,86.0
26 ↓,"Parker, Luke",7,5,6,13,,1.0,,1.0,2.0,1.0,1.0,3.0,,1.0,,4.0,10.0,,2.0,1.0,,,55.0
20,"Reid, Sam",9,9,2,11,1,,,1.0,,,,,,,,2.0,10.0,,2.0,1.0,,,92.0
25,"Richards, Ted",11,5,5,16,,,,4.0,4.0,2.0,,1.0,1.0,,,6.0,10.0,1.0,,7.0,,,100.0
30,"Roberts-Thomson, Lewis",3,1,2,5,1,,3.0,3.0,,,1.0,1.0,1.0,,,5.0,,1.0,1.0,,,,67.0
1,"Seaby, Mark",2,3,3,5,1,,19.0,5.0,,,1.0,,1.0,,,3.0,3.0,1.0,1.0,4.0,,,66.0
2,"Shaw, Rhyce",6,3,2,8,,,,6.0,2.0,1.0,2.0,1.0,,1.0,,3.0,5.0,,,2.0,3.0,1.0,89.0
40,"Smith, Nick",8,3,7,15,,,,4.0,3.0,2.0,,4.0,1.0,3.0,,7.0,9.0,,,4.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,102,133,351,10,12.0,23.0,81.0,42.0,48.0,29.0,48.0,20.0,22.0,3.0,131.0,217.0,13.0,15.0,45.0,10.0,7.0,
Opposition,Opposition,182,56,148,330,9,17.0,63.0,69.0,36.0,53.0,41.0,45.0,22.0,20.0,3.0,155.0,178.0,11.0,10.0,54.0,2.0,6.0,
