Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",24y 152d,60 (33-0-27 55.00%),49 (0.82),←,
24,"Burton, Brett",29y 107d,148 (80-0-68 54.05%),204 (1.38),←,
26,"Douglas, Richard",20y 194d,16 (9-0-7 56.25%),5 (0.31),←,
9,"Edwards, Tyson",31y 13d,263 (143-0-120 54.37%),161 (0.61),←,
1,"Gill, Nick",24y 359d,4 (2-0-2 50.00%),5 (1.25),←,
36,"Goodwin, Simon",30y 236d,212 (121-0-91 57.08%),120 (0.57),←,
13,"Hudson, Ben",28y 176d,52 (30-0-22 57.69%),6 (0.12),←,
18,"Johncock, Graham",24y 302d,123 (70-0-53 56.91%),81 (0.66),←,
21,"Knights, Chris",20y 328d,32 (20-0-12 62.50%),5 (0.16),←,
3,"Massie, Kris",27y 81d,116 (67-0-49 57.76%),21 (0.18),73 (41-0-32 56.16%),9 (0.12)
39,"Mattner, Martin",25y 13d,96 (58-0-38 60.42%),14 (0.15),←,
23,"McLeod, Andrew",31y 15d,280 (151-0-129 53.93%),246 (0.88),←,
2,"Meesen, John",21y 60d,1 (1-0-0 100.00%),,←,
40,"Porplyzia, Jason",22y 265d,23 (15-0-8 65.22%),21 (0.91),←,
33,"Reilly, Brent",23y 280d,82 (50-0-32 60.98%),36 (0.44),←,
25,"Rutten, Ben",24y 83d,77 (50-0-27 64.94%),5 (0.06),←,
12,"Shirley, Robert",27y 71d,116 (66-0-50 56.90%),24 (0.21),←,
27,"Stevens, Scott",25y 216d,76 (36-1-39 48.03%),49 (0.64),51 (26-0-25 50.98%),32 (0.63)
5,"Thompson, Scott",24y 158d,106 (62-0-44 58.49%),80 (0.75),67 (44-0-23 65.67%),63 (0.94)
15,"Torney, Jason",30y 64d,192 (103-1-88 53.91%),33 (0.17),74 (44-0-30 59.46%),17 (0.23)
7,"van Berlo, Nathan",21y 74d,50 (31-0-19 62.00%),12 (0.24),←,
17,"Welsh, Scott",28y 255d,162 (94-0-68 58.02%),294 (1.81),126 (68-0-58 53.97%),264 (2.10)
Totals,Totals,25y 292d,2287 (1292-2-993 56.49%),1471 (0.64),,
C,"Craig, Neil",51y 220d,78 (49-0-29 62.82%),,←,
