West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",11.0,8.0,2.0,13.0,4.0,,,2.0,2.0,,,2.0,3.0,1.0,3.0,5.0,8.0,2.0,4.0,2.0,,,81.0
37,"Barrass, Tom",15.0,13.0,7.0,22.0,,,,2.0,1.0,2.0,,2.0,,1.0,1.0,7.0,14.0,3.0,,2.0,1.0,,86.0
28,"Cole, Tom",14.0,8.0,8.0,22.0,,,,1.0,5.0,2.0,1.0,1.0,1.0,,,6.0,15.0,1.0,,2.0,1.0,,79.0
15,"Cripps, Jamie",12.0,8.0,8.0,20.0,1.0,3.0,,1.0,,3.0,,2.0,2.0,1.0,,4.0,16.0,,3.0,1.0,,,91.0
27,"Darling, Jack",8.0,4.0,6.0,14.0,2.0,1.0,,3.0,,3.0,1.0,4.0,2.0,2.0,,9.0,7.0,1.0,2.0,3.0,,,96.0
14,"Duggan, Liam",15.0,7.0,7.0,22.0,,,,,,2.0,2.0,2.0,,2.0,,6.0,17.0,,,2.0,,,88.0
3,"Gaff, Andrew",12.0,8.0,4.0,16.0,,1.0,,1.0,2.0,2.0,1.0,1.0,,1.0,,3.0,13.0,,1.0,2.0,1.0,,90.0
25,"Hurn, Shannon",23.0,12.0,8.0,31.0,,,,2.0,4.0,3.0,,2.0,,,,6.0,18.0,1.0,,2.0,1.0,,78.0
31,"Jones, Jamaine",,,,,,,,,,,,,,,,,,,,,,,
11,"Kelly, Tim",19.0,7.0,9.0,28.0,,1.0,,3.0,1.0,9.0,5.0,,2.0,,,10.0,19.0,,,1.0,3.0,1.0,82.0
17,"Kennedy, Josh",8.0,5.0,2.0,10.0,2.0,2.0,,1.0,,2.0,,3.0,1.0,2.0,,2.0,7.0,1.0,2.0,,,1.0,86.0
7,"Langdon, Zac",6.0,6.0,6.0,12.0,,1.0,,1.0,,1.0,,2.0,2.0,1.0,,6.0,7.0,,,,,1.0,76.0
20,"McGovern, Jeremy",15.0,7.0,3.0,18.0,,,,2.0,7.0,,,2.0,1.0,1.0,,5.0,13.0,1.0,,3.0,,,76.0
9,"Naitanui, Nic",4.0,,10.0,14.0,,1.0,22.0,1.0,,3.0,6.0,2.0,1.0,1.0,,10.0,4.0,,,,,1.0,66.0
30,"Nelson, Jackson",14.0,5.0,5.0,19.0,,,,1.0,1.0,1.0,,1.0,,,,5.0,11.0,,,3.0,,,85.0
24,"ONeill, Xavier",9.0,2.0,9.0,18.0,,,,2.0,,2.0,,2.0,1.0,,,5.0,12.0,,,1.0,,,72.0
21,"Petruccelle, Jack",3.0,1.0,3.0,6.0,1.0,,,1.0,,,1.0,,,,,3.0,3.0,1.0,,,,,80.0
8,"Redden, Jack",11.0,7.0,11.0,22.0,,,,2.0,2.0,4.0,3.0,4.0,,1.0,,7.0,18.0,1.0,,3.0,,,85.0
35,"Rotham, Josh",12.0,9.0,4.0,16.0,,,,2.0,3.0,,,2.0,1.0,,,2.0,14.0,,,4.0,,,85.0
1,"Ryan, Liam",10.0,4.0,2.0,12.0,1.0,,,2.0,,7.0,,1.0,2.0,,,3.0,10.0,,1.0,2.0,3.0,1.0,87.0
4,"Sheed, Dom",23.0,12.0,11.0,34.0,,1.0,,3.0,4.0,4.0,9.0,7.0,1.0,1.0,2.0,11.0,23.0,,,1.0,2.0,1.0,86.0
5,"Sheppard, Brad",13.0,8.0,5.0,18.0,,,,1.0,4.0,2.0,1.0,2.0,,,,3.0,15.0,1.0,,1.0,,1.0,95.0
19,"Vardy, Nathan",2.0,3.0,1.0,3.0,1.0,,1.0,,,,,,,,,2.0,1.0,2.0,1.0,2.0,,,52.0
Totals,Totals,259.0,144.0,131.0,390.0,12.0,11.0,23.0,34.0,36.0,52.0,30.0,44.0,20.0,15.0,6.0,120.0,265.0,15.0,14.0,37.0,12.0,7.0,
Opposition,Opposition,256.0,137.0,125.0,381.0,8.0,10.0,31.0,39.0,39.0,44.0,30.0,64.0,15.0,20.0,,114.0,264.0,8.0,5.0,37.0,14.0,4.0,
