Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Brennan, Luke",20y 142d,14 (4-0-10 28.57%),8 (0.57),←,
25,"Clarke, Tim",23y 112d,63 (26-0-37 41.27%),22 (0.35),←,
24,"Croad, Trent",25y 136d,160 (72-1-87 45.31%),152 (0.95),122 (52-1-69 43.03%),92 (0.75)
19,"Dixon, Ben",28y 39d,158 (77-1-80 49.05%),206 (1.30),←,
1,"Everitt, Peter",31y 81d,233 (88-2-143 38.20%),358 (1.54),53 (15-0-38 28.30%),58 (1.09)
38,"Franklin, Lance",18y 174d,15 (4-0-11 26.67%),15 (1.00),←,
3,"Hay, Jonathan",25y 344d,144 (64-1-79 44.79%),12 (0.08),←,
15,"Hodge, Luke",21y 38d,61 (24-0-37 39.34%),40 (0.66),←,
8,"Jacobs, Danny",25y 28d,105 (59-1-45 56.67%),27 (0.26),24 (5-0-19 20.83%),4 (0.17)
18,"Ladson, Rick",21y 155d,29 (8-0-21 27.59%),17 (0.59),←,
37,"Lekkas, Angelo",29y 24d,175 (74-1-100 42.57%),117 (0.67),←,
40,"Lewis, Jordan",19y 90d,14 (4-0-10 28.57%),2 (0.14),←,
12,"Lonie, Nathan",22y 141d,59 (19-0-40 32.20%),31 (0.53),←,
14,"Miller, Harry",20y 42d,10 (2-0-8 20.00%),4 (0.40),←,
16,"Ries, Nick",23y 9d,68 (28-0-40 41.18%),16 (0.24),←,
35,"Roughead, Jarryd",18y 181d,11 (4-0-7 36.36%),6 (0.55),←,
28,"Sewell, Brad",21y 171d,15 (1-0-14 6.67%),,←,
11,"Smith, Joel",28y 81d,180 (81-1-98 45.28%),86 (0.48),122 (52-1-69 43.03%),35 (0.29)
43,"Taylor, Simon",22y 339d,12 (4-0-8 33.33%),4 (0.33),←,
21,"Vandenberg, Richard",28y 190d,116 (49-1-66 42.67%),50 (0.43),←,
6,"Williams, Mark",22y 101d,50 (14-0-36 28.00%),105 (2.10),←,
45,"Young, Clinton",19y 157d,2 (1-0-1 50.00%),,←,
Totals,Totals,23y 159d,1694 (707-9-978 41.74%),1278 (0.75),,
C,"Clarkson, Alastair",37y 87d,17 (4-0-13 23.53%),,←,
