Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",19,7,10,29,,,,1.0,4.0,3.0,2.0,5.0,2.0,,,8.0,20.0,,,1.0,,,79.0
31,"Fritsch, Bayley",6,4,6,12,1,,,3.0,2.0,2.0,1.0,4.0,,2.0,,4.0,8.0,2.0,,2.0,,,83.0
17,"Frost, Sam",9,2,5,14,,,,3.0,4.0,1.0,,6.0,,,,8.0,5.0,,,8.0,,,100.0
36,"Garlett, Jeff",7,3,4,11,,,,3.0,,,,3.0,,1.0,,4.0,7.0,,1.0,2.0,1.0,1.0,80.0
11,"Gawn, Max",11,3,6,17,1,1.0,48.0,1.0,6.0,1.0,7.0,5.0,2.0,1.0,,13.0,4.0,1.0,,4.0,,,82.0
4,"Harmes, James",10,9,5,15,,1.0,,1.0,2.0,2.0,1.0,3.0,,,,4.0,11.0,2.0,1.0,1.0,,,78.0
14,"Hibberd, Michael",7,1,4,11,,,,3.0,3.0,1.0,,5.0,,,,4.0,6.0,1.0,,2.0,,,87.0
34,"Hore, Marty",14,3,5,19,,,,1.0,3.0,4.0,2.0,5.0,3.0,,,12.0,8.0,1.0,,2.0,,,85.0
29,"Hunt, Jayden",3,1,4,7,1,,,1.0,,1.0,2.0,3.0,,2.0,,4.0,5.0,,1.0,1.0,,,81.0
2,"Jones, Nathan",11,5,9,20,,1.0,,2.0,4.0,1.0,2.0,3.0,1.0,1.0,,9.0,11.0,,,1.0,1.0,,86.0
6,"Lewis, Jordan",10,1,9,19,,,,3.0,2.0,1.0,,,,,,2.0,10.0,,,1.0,,,76.0
41,"Lockhart, Jay",5,3,3,8,1,,,3.0,1.0,1.0,1.0,3.0,,2.0,,3.0,7.0,,,2.0,,,82.0
25,"McDonald, Tom",9,5,6,15,,,,2.0,10.0,,,6.0,2.0,2.0,,6.0,10.0,1.0,,19.0,,,100.0
18,"Melksham, Jake",18,8,7,25,,,,2.0,1.0,10.0,9.0,3.0,,,,16.0,10.0,1.0,,1.0,,1.0,77.0
30,"Neal-Bullen, Alex",7,3,3,10,1,,,6.0,,1.0,2.0,2.0,,1.0,,5.0,5.0,,1.0,,,,75.0
13,"Oliver, Clayton",10,3,19,29,,,,8.0,3.0,6.0,5.0,8.0,,1.0,,19.0,12.0,1.0,,3.0,,,83.0
5,"Petracca, Christian",5,5,7,12,,,,2.0,,1.0,,4.0,,2.0,,8.0,6.0,1.0,1.0,2.0,,1.0,84.0
3,"Salem, Christian",17,3,7,24,,,,1.0,6.0,1.0,1.0,3.0,1.0,1.0,,9.0,10.0,,,1.0,1.0,,78.0
38,"Smith, Tim",5,4,4,9,1,1.0,2.0,1.0,,,,2.0,,,,6.0,3.0,3.0,2.0,1.0,,,83.0
15,"Stretch, Billy",12,5,8,20,,,,5.0,5.0,2.0,3.0,1.0,2.0,1.0,,11.0,11.0,,,1.0,,,80.0
7,"Viney, Jack",12,5,10,22,,,,4.0,2.0,3.0,2.0,6.0,1.0,2.0,,9.0,16.0,,,1.0,,,59.0
26,"Weideman, Sam",4,3,2,6,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,4.0,1.0,1.0,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,86,143,354,6,6.0,51.0,57.0,58.0,42.0,40.0,81.0,15.0,20.0,,167.0,189.0,15.0,8.0,56.0,3.0,3.0,
Opposition,Opposition,217,87,174,391,12,13.0,28.0,76.0,35.0,71.0,38.0,62.0,20.0,15.0,6.0,156.0,226.0,13.0,13.0,57.0,6.0,9.0,
