Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",20y 335d,13 (8-0-5 61.54%),4 (0.31),←,
18,"Bartlett, Trent",24y 166d,67 (32-2-33 49.25%),36 (0.54),28 (14-0-14 50.00%),28 (1.00)
17,"Brown, Nathan",23y 90d,78 (45-1-32 58.33%),71 (0.91),←,
19,"Contessa, Adam",24y 133d,41 (24-1-16 59.76%),7 (0.17),←,
26,"Cox, Simon",24y 106d,49 (23-0-26 46.94%),20 (0.41),←,
14,"Darcy, Luke",25y 303d,118 (64-2-52 55.08%),81 (0.69),←,
12,"Dooley, Paul",25y 220d,11 (6-0-5 54.55%),2 (0.18),←,
10,"Eagleton, Nathan",22y 182d,86 (41-2-43 48.84%),70 (0.81),30 (15-0-15 50.00%),25 (0.83)
32,"Ellis, Craig",25y 341d,92 (49-1-42 53.80%),4 (0.04),←,
4,"Garlick, Simon",26y 31d,118 (67-1-50 57.20%),86 (0.73),74 (43-1-30 58.78%),59 (0.80)
3,"Grant, Chris",28y 149d,237 (127-4-106 54.43%),447 (1.89),←,
8,"Hahn, Mitch",20y 1d,11 (8-0-3 72.73%),,←,
22,"Harrison, Ben",26y 114d,83 (41-0-42 49.40%),43 (0.52),7 (3-0-4 42.86%),4 (0.57)
9,"Hudson, Paul",30y 295d,227 (135-1-91 59.69%),457 (2.01),93 (55-1-37 59.68%),193 (2.08)
25,"Hunter, Kingsley",25y 349d,65 (25-0-40 38.46%),98 (1.51),24 (11-0-13 45.83%),12 (0.50)
6,"Johnson, Brad",24y 297d,152 (80-3-69 53.62%),150 (0.99),←,
35,"Kretiuk, Steven",28y 311d,131 (76-2-53 58.78%),10 (0.08),←,
23,"McMahon, Jordan",17y 349d,2 (1-0-1 50.00%),,←,
27,"Penny, Luke",20y 92d,15 (7-0-8 46.67%),3 (0.20),←,
30,"Robbins, Matthew",24y 3d,37 (21-1-15 58.11%),10 (0.27),30 (17-1-12 58.33%),10 (0.33)
5,"Smith, Rohan",27y 345d,177 (96-3-78 55.08%),176 (0.99),←,
7,"West, Scott",26y 178d,177 (93-2-82 53.11%),70 (0.40),←,
Totals,Totals,24y 283d,1987 (1069-26-892 53.80%),1845 (0.93),,
C,"Wallace, Terry",42y 149d,112 (64-1-47 57.59%),,←,
