Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",6,4,3,9,,,,3.0,3.0,1.0,,1.0,,1.0,,2.0,7.0,2.0,,1.0,,,93.0
16,"Brown, Leigh",11,7,8,19,1,,,1.0,5.0,3.0,3.0,1.0,,1.0,,5.0,11.0,,1.0,4.0,,2.0,88.0
27,"Edwards, Aaron",9,7,4,13,4,1.0,,,,3.0,,1.0,2.0,,,4.0,9.0,2.0,4.0,,,,55.0
24,"Firrito, Michael",5,3,2,7,,,,,2.0,,,1.0,,1.0,,2.0,5.0,,,1.0,,,54.0
6,"Grant, Shannon",9,4,4,13,2,,,2.0,,3.0,1.0,3.0,1.0,1.0,,2.0,11.0,,3.0,,,2.0,88.0
15,"Green, Kasey",9,7,3,12,,,,2.0,2.0,4.0,,,,,,1.0,12.0,,,1.0,3.0,1.0,90.0
31,"Hale, David",5,4,7,12,1,1.0,10.0,3.0,,1.0,6.0,2.0,2.0,2.0,,9.0,3.0,2.0,1.0,1.0,,1.0,73.0
4,"Harris, Daniel",11,5,11,22,,,,4.0,1.0,4.0,6.0,6.0,4.0,5.0,,12.0,11.0,,,2.0,1.0,,70.0
29,"Harvey, Brent",13,4,15,28,1,,,2.0,2.0,6.0,2.0,1.0,,,3.0,8.0,19.0,,1.0,2.0,5.0,4.0,80.0
21,"Jones, Corey",9,5,4,13,1,2.0,,,,3.0,2.0,3.0,3.0,,,8.0,6.0,1.0,2.0,,,,88.0
25,"Lower, Ed",8,1,3,11,1,,,3.0,1.0,1.0,1.0,,2.0,,,4.0,8.0,,,2.0,1.0,,73.0
1,"McIntosh, Hamish",8,6,7,15,,1.0,24.0,2.0,1.0,4.0,1.0,5.0,,2.0,,4.0,11.0,2.0,1.0,,,2.0,85.0
42,"McMahon, Scott",6,7,4,10,1,1.0,,2.0,,1.0,1.0,,1.0,,,4.0,6.0,2.0,2.0,4.0,1.0,,70.0
20,"Petrie, Drew",16,12,,16,4,2.0,1.0,2.0,,5.0,,4.0,1.0,,2.0,7.0,8.0,4.0,8.0,2.0,,3.0,95.0
30,"Pratt, Daniel",12,2,5,17,,,,2.0,4.0,3.0,,4.0,1.0,,,4.0,13.0,1.0,,4.0,4.0,,95.0
3,"Rawlings, Brady",11,4,12,23,1,,,2.0,1.0,4.0,3.0,2.0,,1.0,,7.0,16.0,,,1.0,,,81.0
32,"Sansbury, Eddie",10,5,11,21,3,1.0,,4.0,,3.0,1.0,3.0,,1.0,,10.0,12.0,,1.0,,,,90.0
7,"Simpson, Adam",12,5,14,26,1,,,3.0,1.0,6.0,5.0,1.0,,1.0,,8.0,18.0,,1.0,4.0,,,84.0
9,"Sinclair, Jess",12,5,4,16,,1.0,,1.0,1.0,3.0,1.0,3.0,,1.0,,1.0,15.0,,,2.0,,,82.0
19,"Swallow, Andrew",8,6,13,21,2,,,5.0,,2.0,5.0,1.0,3.0,,,11.0,10.0,1.0,1.0,1.0,,,80.0
36,"Watt, Shannon",5,1,2,7,,,,5.0,3.0,,,2.0,1.0,,,3.0,3.0,,,10.0,1.0,,100.0
8,"Wells, Daniel",16,11,10,26,1,,,4.0,1.0,3.0,1.0,2.0,1.0,2.0,,2.0,24.0,,1.0,1.0,2.0,2.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,115,146,357,24,17.0,35.0,52.0,28.0,63.0,39.0,46.0,22.0,19.0,5.0,118.0,238.0,17.0,27.0,43.0,18.0,17.0,
Opposition,Opposition,190,108,150,340,11,13.0,20.0,44.0,36.0,46.0,26.0,43.0,19.0,22.0,1.0,95.0,243.0,8.0,14.0,43.0,13.0,4.0,
