Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",8,1,12,20,,1.0,,2.0,2.0,2.0,2.0,4.0,2.0,1.0,,9.0,10.0,,,3.0,1.0,,81.0
18,"Cameron, Jeremy",6,3,2,8,1,,1.0,1.0,,4.0,,,,,,3.0,5.0,1.0,,,1.0,,91.0
3,"Coniglio, Stephen",11,3,12,23,,,,6.0,1.0,,4.0,3.0,,1.0,,12.0,12.0,,,,1.0,,81.0
1,"Davis, Phil",7,5,8,15,,,,2.0,2.0,,,1.0,3.0,1.0,,6.0,10.0,1.0,,11.0,,,87.0
48,"Frost, Sam",3,1,5,8,,,2.0,,,1.0,1.0,,,,,5.0,3.0,,,3.0,,,83.0
26,"Giles, Jonathan",8,,2,10,1,,29.0,5.0,2.0,1.0,5.0,3.0,,2.0,,8.0,1.0,,,3.0,,1.0,80.0
38,"Gilham, Stephen",5,2,10,15,,,,,4.0,,,2.0,,1.0,,5.0,8.0,,,8.0,,,89.0
4,"Greene, Toby",14,3,13,27,1,1.0,,5.0,,8.0,5.0,8.0,1.0,2.0,,6.0,18.0,,,,1.0,,82.0
19 ↓,"Haynes, Nick",6,5,3,9,,,,,1.0,,,2.0,,2.0,,1.0,8.0,1.0,,,1.0,,64.0
40,"Kennedy, Adam",11,5,8,19,,,,1.0,4.0,,1.0,5.0,,3.0,,5.0,13.0,1.0,,1.0,1.0,,86.0
25 ↑,"Miles, Anthony",4,,1,5,,,,,,1.0,,1.0,,,,1.0,4.0,,,1.0,,,27.0
39,"Mohr, Tim",9,1,4,13,,,1.0,,8.0,,,2.0,1.0,1.0,,4.0,5.0,,,9.0,,,95.0
37,"OhAilpin, Setanta",12,2,2,14,5,3.0,,,,1.0,,4.0,2.0,2.0,,12.0,2.0,2.0,2.0,,,1.0,86.0
7,"Palmer, Rhys",10,2,8,18,2,1.0,,5.0,,1.0,2.0,3.0,2.0,,,8.0,8.0,,,,,,89.0
23,"Reid, Sam",8,1,10,18,,,,6.0,1.0,,1.0,4.0,4.0,1.0,,15.0,4.0,,,2.0,1.0,,85.0
9,"Scully, Tom",18,4,8,26,1,,1.0,6.0,2.0,9.0,3.0,5.0,1.0,5.0,1.0,8.0,18.0,,,2.0,3.0,,93.0
5,"Shiel, Dylan",10,1,19,29,1,,,2.0,1.0,4.0,4.0,3.0,,1.0,,11.0,19.0,,,2.0,6.0,1.0,82.0
28,"Sumner, Liam",5,3,4,9,1,2.0,,3.0,,1.0,,2.0,,1.0,,1.0,8.0,,2.0,1.0,,,81.0
31,"Townsend, Jacob",4,2,7,11,,,,2.0,,3.0,,1.0,,,,3.0,8.0,,,1.0,,1.0,83.0
17,"Treloar, Adam",13,5,17,30,1,,,2.0,3.0,3.0,3.0,2.0,,,,12.0,18.0,,1.0,,,1.0,86.0
8,"Ward, Callan",10,3,13,23,1,,1.0,3.0,3.0,1.0,7.0,3.0,2.0,1.0,,14.0,8.0,,,2.0,,,83.0
6,"Whitfield, Lachie",10,4,14,24,,1.0,,4.0,2.0,5.0,2.0,2.0,2.0,1.0,,6.0,19.0,,,2.0,1.0,2.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,56,182,374,15,13.0,35.0,55.0,36.0,45.0,40.0,60.0,20.0,26.0,1.0,155.0,209.0,6.0,5.0,51.0,17.0,7.0,
Opposition,Opposition,210,87,150,360,22,12.0,50.0,85.0,25.0,58.0,40.0,40.0,26.0,19.0,5.0,156.0,204.0,22.0,17.0,41.0,14.0,16.0,
