Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",26y 131d,177 (110-4-63 63.28%),206 (1.16),139 (87-3-49 63.67%),162 (1.17)
10,"Ashcroft, Marcus",31y 283d,307 (146-5-156 48.37%),145 (0.47),155 (93-3-59 60.97%),61 (0.39)
20,"Black, Simon",24y 93d,114 (79-1-34 69.74%),85 (0.75),←,
36,"Bradshaw, Daniel",24y 226d,106 (65-2-39 62.26%),212 (2.00),103 (62-2-39 61.17%),212 (2.06)
16,"Brown, Jonathan",21y 249d,64 (50-0-14 78.13%),63 (0.98),←,
19,"Charman, Jamie",20y 354d,36 (26-1-9 73.61%),6 (0.17),←,
30,"Copeland, Robert",22y 40d,40 (33-0-7 82.50%),12 (0.30),←,
7,"Gram, Jason",19y 69d,2 (1-0-1 50.00%),,←,
32,"Hart, Shaun",32y 49d,241 (124-3-114 52.07%),159 (0.66),139 (87-2-50 63.31%),78 (0.56)
44,"Lappin, Nigel",27y 14d,208 (121-4-83 59.13%),140 (0.67),147 (89-3-55 61.56%),100 (0.68)
23,"Leppitsch, Justin",27y 277d,177 (103-4-70 59.32%),185 (1.05),133 (81-3-49 62.03%),127 (0.95)
43,"McDonald, Beau",23y 244d,75 (51-1-23 68.67%),18 (0.24),←,
9,"McGrath, Ashley",20y 46d,21 (14-1-6 69.05%),2 (0.10),←,
4,"McRae, Craig",29y 286d,167 (104-2-61 62.87%),203 (1.22),128 (83-2-43 65.63%),147 (1.15)
15,"Michael, Mal",26y 11d,122 (68-1-53 56.15%),26 (0.21),61 (47-1-13 77.87%),3 (0.05)
13,"Pike, Martin",30y 233d,202 (116-1-85 57.67%),91 (0.45),61 (46-1-14 76.23%),32 (0.52)
6,"Power, Luke",23y 178d,98 (66-1-31 67.86%),127 (1.30),←,
5,"Scott, Brad",27y 63d,110 (65-2-43 60.00%),35 (0.32),88 (57-2-29 65.91%),29 (0.33)
22,"Scott, Chris",27y 63d,180 (108-3-69 60.83%),65 (0.36),125 (81-2-42 65.60%),42 (0.34)
34,"Shattock, Aaron",23y 64d,42 (26-1-15 63.10%),9 (0.21),←,
3,"Voss, Michael",27y 363d,211 (125-2-84 59.72%),195 (0.92),132 (87-1-44 66.29%),123 (0.93)
31,"Weller, Luke",21y 173d,3 (1-0-2 33.33%),1 (0.33),←,
Totals,Totals,25y 143d,2703 (1602-39-1062 59.27%),1985 (0.73),,
C,"Matthews, Leigh",51y 126d,337 (205-6-126 61.72%),,113 (80-1-32 71.24%),
