Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",6,3,3,9,,,,1.0,2.0,,,,1.0,,,3.0,5.0,1.0,,7.0,,,100.0
44,"Bock, Nathan",8,4,2,10,1,,,,,3.0,1.0,2.0,1.0,1.0,,6.0,4.0,1.0,3.0,,,1.0,97.0
2,"Carey, Wayne",8,5,2,10,4,,,,,2.0,1.0,1.0,,,,5.0,6.0,1.0,2.0,1.0,3.0,,86.0
4,"Clarke, Matthew",3,,2,5,1,,13.0,2.0,1.0,,4.0,1.0,3.0,,,5.0,,,,1.0,,1.0,56.0
11,"Doughty, Michael",6,4,2,8,,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,5.0,,,,,,90.0
9,"Edwards, Tyson",21,12,3,24,,3.0,,4.0,4.0,6.0,2.0,1.0,,,2.0,4.0,19.0,1.0,1.0,,1.0,1.0,100.0
34,"Hart, Ben",14,8,4,18,,,,1.0,4.0,1.0,,2.0,,1.0,,3.0,12.0,1.0,,2.0,,,86.0
37,"Hentschel, Trent",7,5,9,16,1,,,,4.0,1.0,,3.0,,1.0,,6.0,10.0,,1.0,,,,100.0
13,"Hudson, Ben",4,1,3,7,,,14.0,2.0,,,2.0,1.0,1.0,,,5.0,1.0,,,3.0,,,55.0
18,"Johncock, Graham",12,8,8,20,,,,2.0,2.0,5.0,3.0,1.0,1.0,,1.0,8.0,12.0,,,3.0,2.0,,100.0
3,"Massie, Kris",3,4,1,4,,,,1.0,2.0,,,,,,,,4.0,,1.0,,,,32.0
39,"Mattner, Martin",7,4,7,14,1,,1.0,3.0,,4.0,1.0,1.0,1.0,,,2.0,13.0,,,7.0,1.0,1.0,100.0
16,"McGregor, Ken",9,11,5,14,,,3.0,,2.0,2.0,,5.0,,2.0,,4.0,10.0,3.0,,6.0,,1.0,100.0
23,"McLeod, Andrew",14,3,7,21,2,,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,,10.0,11.0,,,,,2.0,86.0
32,"Ricciuto, Mark",22,9,13,35,3,,1.0,2.0,4.0,9.0,6.0,,,,3.0,9.0,25.0,,,1.0,1.0,1.0,78.0
26,"Schuback, Jacob",10,5,3,13,2,1.0,,3.0,,7.0,1.0,,,,,3.0,10.0,,1.0,1.0,,,93.0
12,"Shirley, Robert",3,,8,11,1,,,4.0,,2.0,4.0,3.0,,1.0,,6.0,6.0,,,1.0,,,53.0
14,"Skipworth, Hayden",3,1,,3,,1.0,,2.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,35.0
20,"Stenglein, Tyson",6,3,5,11,,,2.0,8.0,4.0,2.0,,1.0,1.0,,,3.0,8.0,,1.0,1.0,,1.0,73.0
19,"Stevens, Mark",10,6,4,14,4,2.0,,3.0,,2.0,,2.0,2.0,2.0,,6.0,8.0,2.0,3.0,2.0,,,97.0
15,"Torney, Jason",13,9,8,21,,,,5.0,5.0,5.0,3.0,4.0,,1.0,,6.0,15.0,,,2.0,1.0,,100.0
17,"Welsh, Scott",8,4,2,10,,2.0,,3.0,1.0,,1.0,,,,,3.0,6.0,,2.0,4.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,109,101,298,20,13.0,35.0,55.0,38.0,58.0,34.0,31.0,14.0,12.0,6.0,102.0,191.0,10.0,15.0,43.0,11.0,9.0,
Opposition,Opposition,147,69,98,245,6,11.0,51.0,43.0,40.0,41.0,34.0,58.0,12.0,14.0,,108.0,136.0,14.0,8.0,53.0,7.0,5.0,
