Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",21y 315d,56 (14-0-42 25.00%),19 (0.34),25 (11-0-14 44.00%),7 (0.28)
16,"Brown, Nathan",26y 227d,110 (67-1-42 61.36%),7 (0.06),←,
25,"Crisp, Jack",21y 303d,35 (15-0-20 42.86%),23 (0.66),17 (8-0-9 47.06%),13 (0.76)
35,"de Goey, Jordan",19y 139d,12 (5-0-7 41.67%),5 (0.42),←,
2,"Dwyer, Sam",28y 337d,39 (21-0-18 53.85%),22 (0.56),←,
5,"Elliott, Jamie",22y 345d,67 (41-0-26 61.19%),97 (1.45),←,
1,"Fasolo, Alex",23y 54d,64 (41-0-23 64.06%),70 (1.09),←,
45,"Frost, Jack",23y 157d,41 (20-0-21 48.78%),,←,
19,"Greenwood, Levi",26y 163d,77 (40-1-36 52.60%),27 (0.35),3 (0-0-3 0.00%),1 (0.33)
4,"Grundy, Brodie",21y 108d,36 (19-0-17 52.78%),11 (0.31),←,
8,"Langdon, Tom",21y 53d,36 (18-0-18 50.00%),,←,
37,"Maynard, Brayden",18y 315d,5 (0-0-5 0.00%),,←,
30,"Moore, Darcy",19y 188d,4 (0-0-4 0.00%),5 (1.25),←,
10,"Pendlebury, Scott",27y 206d,209 (133-2-74 64.11%),139 (0.67),←,
12,"Scharenberg, Matt",19y 317d,1 (0-0-1 0.00%),,←,
40,"Seedsman, Paul",23y 191d,49 (27-0-22 55.10%),17 (0.35),←,
22,"Sidebottom, Steele",24y 211d,138 (93-2-43 68.12%),104 (0.75),←,
36,"Swan, Dane",31y 157d,253 (154-2-97 61.26%),204 (0.81),←,
34,"Toovey, Alan",28y 131d,147 (96-2-49 65.99%),9 (0.06),←,
18,"Varcoe, Travis",27y 113d,155 (122-0-33 78.71%),138 (0.89),17 (8-0-9 47.06%),8 (0.47)
26,"Williams, Marley",22y 10d,53 (29-0-24 54.72%),5 (0.09),←,
15,"Witts, Jarrod",22y 322d,38 (18-0-20 47.37%),18 (0.47),←,
Totals,Totals,23y 281d,1625 (973-10-642 59.88%),920 (0.57),,
C,"Buckley, Nathan",43y 6d,87 (50-0-37 57.47%),,←,
