Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",26y 142d,114 (66-0-48 57.89%),73 (0.64),←,
21,"Bradley, Craig",38y 193d,362 (219-2-141 60.77%),243 (0.67),←,
39,"Christou, Ang",30y 108d,140 (96-1-43 68.93%),19 (0.14),←,
20,"Eccles, Andrew",22y 337d,42 (22-0-20 52.38%),22 (0.52),1 (0-0-1 0.00%),
31,"Fletcher, Simon",23y 260d,57 (35-0-22 61.40%),26 (0.46),←,
45,"Franchina, Anthony",24y 205d,77 (44-0-33 57.14%),23 (0.30),←,
17,"Freeborn, Scott",23y 349d,45 (28-0-17 62.22%),17 (0.38),←,
14,"Gallagher, David",21y 272d,30 (11-0-19 36.67%),3 (0.10),4 (0-0-4 0.00%),1 (0.25)
37,"Hotton, Trent",28y 154d,66 (35-0-31 53.03%),46 (0.70),49 (31-0-18 63.27%),32 (0.65)
33,"Houlihan, Ryan",20y 103d,42 (23-0-19 54.76%),41 (0.98),←,
12,"Lappin, Matthew",26y 76d,133 (72-1-60 54.51%),151 (1.14),78 (44-0-34 56.41%),125 (1.60)
10,"Mansfield, Michael",30y 269d,225 (130-1-94 58.00%),113 (0.50),44 (27-0-17 61.36%),13 (0.30)
5,"McKay, Andrew",31y 294d,209 (126-1-82 60.53%),28 (0.13),←,
2,"McKernan, Corey",28y 136d,188 (120-0-68 63.83%),238 (1.27),6 (1-0-5 16.67%),5 (0.83)
19,"Merrington, Andrew",23y 158d,9 (3-0-6 33.33%),7 (0.78),←,
18,"Murphy, Justin",26y 10d,115 (57-0-58 49.57%),99 (0.86),85 (42-0-43 49.41%),81 (0.95)
40,"Plunkett, Jim",23y 282d,31 (15-0-16 48.39%),8 (0.26),21 (10-0-11 47.62%),7 (0.33)
28,"Prendergast, Ian",21y 244d,13 (6-0-7 46.15%),4 (0.31),←,
7,"Ratten, Brett",30y 297d,242 (141-0-101 58.26%),110 (0.45),←,
36,"Sporn, Trent",19y 223d,5 (1-0-4 20.00%),,←,
8,"Whitnall, Lance",22y 254d,117 (64-0-53 54.70%),233 (1.99),←,
34,"Wiggins, Simon",19y 235d,11 (5-0-6 45.45%),5 (0.45),←,
Totals,Totals,25y 259d,2273 (1319-6-948 58.03%),1509 (0.66),,
C,"Brittain, Wayne",43y 325d,30 (16-0-14 53.33%),,←,
