Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",27y 302d,157 (85-1-71 54.46%),13 (0.08),←,
2,"Crouch, Brad",26y 188d,90 (45-0-45 50.00%),33 (0.37),←,
5,"Crouch, Matt",25y 90d,115 (66-1-48 57.83%),26 (0.23),←,
39,"Doedee, Tom",23y 141d,27 (11-0-16 40.74%),2 (0.07),←,
17,"Hamill, Will",19y 246d,5 (0-0-5 0.00%),,←,
15,"Hartigan, Kyle",28y 256d,104 (62-0-42 59.62%),1 (0.01),←,
1,"Jones, Chayce",20y 188d,15 (1-0-14 6.67%),6 (0.40),←,
28,"Keays, Ben",23y 148d,36 (6-0-30 16.67%),13 (0.36),6 (0-0-6 0.00%),2 (0.33)
8,"Kelly, Jake",25y 181d,82 (41-1-40 50.61%),1 (0.01),←,
29,"Laird, Rory",26y 204d,150 (84-1-65 56.33%),13 (0.09),←,
27,"Lynch, Tom",29y 309d,146 (84-1-61 57.88%),194 (1.33),140 (80-1-59 57.50%),190 (1.36)
14,"Mackay, David",31y 361d,222 (129-1-92 58.33%),60 (0.27),←,
23,"McAdam, Shane",25y 53d,4 (0-0-4 0.00%),3 (0.75),←,
35,"McAsey, Fischer",19y 134d,6 (0-0-6 0.00%),,←,
25,"McHenry, Ned",20y 7d,6 (0-0-6 0.00%),,←,
36,"McPherson, Andrew",21y 30d,2 (0-0-2 0.00%),,←,
43,"OBrien, Reilly",24y 335d,27 (11-0-16 40.74%),3 (0.11),←,
11,"Seedsman, Paul",28y 180d,105 (56-1-48 53.81%),50 (0.48),56 (29-1-26 52.68%),33 (0.59)
33,"Smith, Brodie",28y 188d,174 (99-1-74 57.18%),59 (0.34),←,
18,"Stengle, Tyson",21y 275d,7 (2-0-5 28.57%),8 (1.14),5 (1-0-4 20.00%),6 (1.20)
12,"Talia, Daniel",28y 292d,193 (108-1-84 56.22%),6 (0.03),←,
13,"Walker, Taylor",30y 86d,195 (106-1-88 54.62%),434 (2.23),←,
Totals,Totals,25y 124d,1868 (996-10-862 53.32%),925 (0.50),,
C,"Nicks, Matthew",45y 68d,7 (0-0-7 0.00%),,←,
