Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",11,3,10,21,2,,,3.0,1.0,5.0,1.0,2.0,,1.0,,8.0,13.0,,1.0,1.0,,1.0,85.0
29,"Bolton, Shai",11,4,6,17,2,,,2.0,,3.0,5.0,1.0,4.0,,,10.0,7.0,1.0,1.0,1.0,4.0,1.0,86.0
35,"Broad, Nathan",20,11,5,25,,,,2.0,8.0,2.0,,3.0,1.0,,1.0,3.0,19.0,1.0,,4.0,4.0,,88.0
11,"Castagna, Jason",4,5,10,14,1,,,4.0,,2.0,,3.0,,,,5.0,9.0,1.0,1.0,,,,84.0
10,"Edwards, Shane",7,2,4,11,2,1.0,,,,,,,1.0,,,3.0,9.0,,1.0,2.0,2.0,1.0,79.0
28,"Gibcus, Josh",9,5,2,11,1,,,,2.0,2.0,,5.0,,,,1.0,10.0,,,8.0,,,93.0
34,"Graham, Jack",10,5,14,24,,,,1.0,1.0,5.0,4.0,3.0,2.0,3.0,,9.0,18.0,,,,,1.0,84.0
2,"Grimes, Dylan",10,7,4,14,,,,3.0,2.0,,,2.0,,1.0,,3.0,10.0,,,4.0,1.0,,87.0
23 ↑,"Lambert, Kane",1,,2,3,,,,1.0,,,,,,,,1.0,2.0,,,,,,33.0
19,"Lynch, Tom",5,5,1,6,2,1.0,,1.0,,1.0,,,,,,4.0,2.0,4.0,3.0,1.0,,,87.0
4 ↓,"Martin, Dustin",12,4,5,17,1,,,,,5.0,4.0,1.0,,,,5.0,12.0,,,,1.0,1.0,44.0
33,"McIntosh, Kamdyn",10,8,7,17,2,,,2.0,1.0,2.0,2.0,1.0,1.0,,,3.0,14.0,,2.0,1.0,1.0,1.0,84.0
25,"Nankervis, Toby",5,2,10,15,,,22.0,4.0,1.0,,2.0,3.0,,2.0,,7.0,9.0,,,3.0,,,67.0
50,"Pickett, Marlion",12,7,13,25,2,,,5.0,3.0,6.0,,5.0,4.0,2.0,2.0,10.0,15.0,2.0,,,,1.0,80.0
45,"Ralphsmith, Hugo",7,6,7,14,,,,,3.0,2.0,,1.0,,,,3.0,9.0,1.0,,,5.0,,83.0
8,"Riewoldt, Jack",5,4,1,6,3,2.0,,1.0,,1.0,,1.0,1.0,1.0,,4.0,4.0,2.0,3.0,2.0,,,93.0
17,"Rioli, Daniel",15,5,13,28,1,1.0,,1.0,4.0,5.0,3.0,,1.0,,,7.0,19.0,1.0,,1.0,6.0,2.0,81.0
49,"Rioli, Maurice",5,3,2,7,1,,,2.0,1.0,1.0,,2.0,,1.0,,1.0,4.0,,1.0,,1.0,,80.0
5,"Ross, Jack",8,5,9,17,,,,3.0,1.0,5.0,3.0,2.0,1.0,1.0,,4.0,12.0,,,,,,77.0
15,"Short, Jayden",15,5,7,22,,,,3.0,5.0,3.0,5.0,6.0,1.0,1.0,,9.0,13.0,,,,,1.0,80.0
20,"Soldo, Ivan",2,1,3,5,,,9.0,1.0,1.0,,2.0,2.0,1.0,1.0,,4.0,3.0,,,3.0,,,57.0
6,"Tarrant, Robbie",5,4,3,8,,,,1.0,2.0,1.0,1.0,,1.0,,,2.0,7.0,,,10.0,,,87.0
1,"Vlastuin, Nick",15,6,6,21,,,,1.0,5.0,2.0,,6.0,1.0,2.0,,6.0,12.0,,,1.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,107,144,348,20,8.0,31.0,41.0,41.0,53.0,32.0,49.0,20.0,16.0,3.0,112.0,232.0,13.0,13.0,42.0,25.0,11.0,
Opposition,Opposition,214,97,164,378,13,15.0,37.0,33.0,32.0,57.0,44.0,55.0,16.0,19.0,3.0,131.0,237.0,12.0,11.0,40.0,4.0,8.0,
