0,1,2,3,4,5,6
←,"Round: 12 Venue: Western Oval Date: Sat, 8-Jun-1991 2:10 PM Attendance: 11236","Round: 12 Venue: Western Oval Date: Sat, 8-Jun-1991 2:10 PM Attendance: 11236","Round: 12 Venue: Western Oval Date: Sat, 8-Jun-1991 2:10 PM Attendance: 11236","Round: 12 Venue: Western Oval Date: Sat, 8-Jun-1991 2:10 PM Attendance: 11236","Round: 12 Venue: Western Oval Date: Sat, 8-Jun-1991 2:10 PM Attendance: 11236",→
←,Footscray,2.4.16,4.4.28,4.9.33,4.11.35,→
←,Sydney,2.2.14,2.3.15,4.4.28,5.5.35,→
←,Qrt margin,FO by 2,FO by 13,FO by 5,Drawn,→
←,Qrt scores,FO 16-14,FO 12-1,SY 13-5,SY 7-2,→
←,Field umpires,"John Harvey (4), David Howlett (96)","John Harvey (4), David Howlett (96)","John Harvey (4), David Howlett (96)","John Harvey (4), David Howlett (96)",→
