Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
16,"Aarts, Jake",26y 199d,28 (18-0-10 64.29%),30 (1.07),←,
7,"Baker, Liam",23y 149d,56 (40-1-15 72.32%),11 (0.20),←,
21,"Balta, Noah",21y 245d,44 (29-0-15 65.91%),9 (0.20),←,
29,"Bolton, Shai",22y 199d,59 (41-1-17 70.34%),49 (0.83),←,
35,"Broad, Nathan",28y 71d,84 (62-1-21 74.40%),1 (0.01),←,
11,"Castagna, Jason",24y 348d,111 (76-1-34 68.92%),112 (1.01),←,
41,"Chol, Mabior",24y 147d,25 (18-0-7 72.00%),19 (0.76),←,
40,"Coleman-Jones, Callum",22y 12d,5 (3-0-2 60.00%),8 (1.60),←,
9,"Cotchin, Trent",31y 79d,261 (146-3-112 56.51%),128 (0.49),←,
10,"Edwards, Shane",32y 243d,276 (143-6-127 52.90%),171 (0.62),←,
34,"Graham, Jack",23y 120d,69 (51-1-17 74.64%),29 (0.42),←,
2,"Grimes, Dylan",29y 344d,184 (119-1-64 64.95%),3 (0.02),←,
14,"Houli, Bachar",33y 44d,231 (129-4-98 56.71%),43 (0.19),205 (119-3-83 58.78%),34 (0.17)
23,"Lambert, Kane",29y 211d,123 (83-1-39 67.89%),75 (0.61),←,
31,"Mansell, Rhyan",21y 21d,7 (3-0-4 42.86%),,←,
4,"Martin, Dustin",29y 364d,257 (147-3-107 57.78%),288 (1.12),←,
33,"McIntosh, Kamdyn",27y 83d,121 (81-0-40 66.94%),33 (0.27),←,
50,"Pickett, Marlion",29y 170d,33 (21-1-11 65.15%),6 (0.18),←,
3,"Prestia, Dion",28y 256d,170 (82-1-87 48.53%),55 (0.32),75 (56-1-18 75.33%),25 (0.33)
8,"Riewoldt, Jack",32y 237d,297 (158-5-134 54.04%),698 (2.35),←,
32,"Ryan, Samson",20y 198d,1 (0-0-1 0.00%),,←,
15,"Short, Jayden",25y 152d,106 (70-1-35 66.51%),21 (0.20),←,
1,"Vlastuin, Nick",27y 67d,169 (109-1-59 64.79%),27 (0.16),←,
Totals,Totals,26y 283d,2717 (1629-32-1056 59.96%),1816 (0.67),,
C,"Hardwick, Damien",48y 311d,266 (152-3-111 57.71%),,←,
